chembl_id,smiles,target_gene,population_target,source,activity_nM,mw,qed,sa_score,admet_score,best_similarity,generation_method,score_efficacy,score_selectivity,score_safety,score_resistance,score_novelty,score_synth,score_overall,rank,ppb_percent,fu,clearance_mL_min_kg,clearance_class,vd_L_kg,half_life_h,half_life_class,bioavailability_percent,bioavailability_class,est_dose_mg,dosing_frequency,pk_score
CHEMBL322268,O=C(CCn1c2c(c(=O)[nH]c1=O)CCCC2)NCC(=O)N1CCN(c2ccccc2)CC1,PARP1,resistant,scout1,200.0,0.0,0.672,2.42,100.0,,database,23.1,80.0,100.0,23.1,70,84.2,58.1,1056,20.0,0.8,3.2,low,0.1,0.5,short,84.2,high,0.0,TID (three times daily),85
CHEMBL202787,CNc1cc(/C=C/c2cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c2)ccn1,AKT1,escape_route,scout1,176.0,0.0,0.415,3.12,100.0,,database,24.9,82.4,100.0,17.4,70,76.4,58.0,1057,85.3,0.1466,100.0,high,7.23,0.8,short,10.0,low,4.0,TID (three times daily),40
CHEMBL260876,NC(N)=S,ATM,resistant,scout1,200.0,0.0,0.371,2.58,100.0,,database,23.1,80.0,100.0,23.1,70,82.4,58.0,1058,20.0,0.8,1.8,low,0.18,1.2,short,77.3,high,0.0,TID (three times daily),85
CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,CDK6,sensitive,scout1,80.0,0.0,0.61,3.41,100.0,,database,36.2,73.6,100.0,10.9,70,73.2,58.0,1059,73.8,0.2621,51.6,high,0.76,0.5,short,10.0,low,2.0,TID (three times daily),40
CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,CDK6,sensitive,scout1,80.0,0.0,0.61,3.41,100.0,,database,36.2,73.6,100.0,10.9,70,73.2,58.0,1060,73.8,0.2621,51.6,high,0.76,0.5,short,10.0,low,2.0,TID (three times daily),40
CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,CDK6,sensitive,scout1,80.0,0.0,0.61,3.41,100.0,,database,36.2,73.6,100.0,10.9,70,73.2,58.0,1061,73.8,0.2621,51.6,high,0.76,0.5,short,10.0,low,2.0,TID (three times daily),40
CHEMBL3215760,Cl.Cl.c1cc(OCCN2CCSCC2)cc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,PIK3CA,escape_route,scout1,79.0,0.0,0.344,2.98,86.9,,database,36.4,73.7,86.9,25.5,70,78.0,57.9,1062,93.0,0.07,100.0,high,3.55,0.5,short,8.0,low,7.0,TID (three times daily),40
CHEMBL378528,O=C1NC(=O)/C(=C/c2ccc(-c3ccccn3)o2)S1,PIK3CA,escape_route,scout1,185.0,0.0,0.851,2.46,100.0,,database,24.2,81.5,100.0,16.9,70,83.8,57.9,1063,64.4,0.3557,39.8,high,0.7,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL221109,O=C(NCc1ccncc1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,sensitive,scout1,160.0,0.0,0.49,2.49,100.0,,database,26.3,84.0,100.0,7.9,70,83.4,57.7,1064,84.5,0.1546,100.0,high,1.8,0.5,short,10.0,low,4.0,TID (three times daily),40
CHEMBL3355072,C[C@@H]1Cn2ncc(-c3ccc(S(C)(=O)=O)cc3)c2CN1c1ccnc2[nH]ccc12,ATM,resistant,scout1,130.0,0.0,0.564,3.48,100.0,,database,29.2,69.6,100.0,29.2,70,72.4,57.7,1065,75.9,0.2409,76.1,high,0.9,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL172921,CCCC(=O)NCC(=O)C(CC(=O)O)NC(=O)C(CC)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,immune,scout1,81.0,0.0,0.255,3.38,75.1,,database,36.0,91.9,75.1,10.8,70,73.6,57.6,1066,44.1,0.5592,31.4,high,0.1,0.5,short,5.0,low,3.0,TID (three times daily),40
CHEMBL1084546,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,CDK4,sensitive,scout1,63.1,0.0,0.445,2.91,88.9,,database,39.6,75.0,88.9,11.9,70,78.8,57.6,1067,64.2,0.3575,50.2,high,1.15,0.5,short,8.0,low,3.0,TID (three times daily),40
CHEMBL211173,O=C1NC(=O)/C(=C/c2ccc(-c3ccc(O)cc3O)o2)S1,PIK3CA,escape_route,scout1,190.0,0.0,0.738,2.6,100.0,,database,23.8,81.0,100.0,16.7,70,82.2,57.5,1068,56.4,0.4365,40.2,high,0.38,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL207496,N[C@H](COc1cncc2nc(-c3ccncc3)ccc12)Cc1c[nH]c2ccccc12,AKT1,escape_route,scout1,190.0,0.0,0.451,2.98,100.0,,database,23.8,81.0,100.0,16.7,70,78.0,57.3,1069,85.1,0.149,100.0,high,3.56,0.5,short,10.0,low,4.0,TID (three times daily),40
CHEMBL27945,CCC1CCN(C)c2cc3nc(O)cc(C(F)(F)F)c3cc21,AR,sensitive,scout1,158.0,0.0,0.853,3.4,100.0,,database,26.4,84.2,100.0,7.9,70,73.3,57.3,1070,92.5,0.0752,54.7,high,7.14,1.5,short,10.0,low,2.0,TID (three times daily),40
CHEMBL4542127,COc1cccc(Cl)c1C(=O)Nc1c[nH]nc1C(=O)NC1CCN(S(=O)(=O)c2cccc(NC(=O)/C=C/CN(C)C)c2)CC1.O=C(O)C(F)(F)F,ATR,resistant,scout1,50.0,0.0,0.18,3.33,58.6,,database,42.9,76.0,58.6,42.9,70,74.1,57.2,1071,58.6,0.4142,59.0,high,0.1,0.5,short,5.0,low,9.0,TID (three times daily),40
CHEMBL220272,O=C(NOCc1ccccc1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,sensitive,scout1,170.0,0.0,0.42,2.55,100.0,,database,25.4,83.0,100.0,7.6,70,82.8,57.2,1072,90.1,0.0986,100.0,high,3.21,0.5,short,10.0,low,4.0,TID (three times daily),40
CHEMBL173116,CCC(C(=O)N[C@@H](CC(=O)O)C(=O)CN[C@@H](Cc1ccccc1)C(N)=O)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,immune,scout1,78.0,0.0,0.133,3.71,72.7,,database,36.6,92.2,72.7,11.0,70,69.9,57.2,1073,34.1,0.6589,43.4,high,0.1,0.5,short,5.0,low,5.0,TID (three times daily),40
CHEMBL297089,CCOC(=O)/C=C/[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)n1cccc(NC(=O)OCc2ccccc2)c1=O,MAP2K1,sensitive,scout1,33.0,0.0,0.197,3.49,68.9,,database,48.9,77.4,68.9,14.7,70,72.3,57.1,1074,59.1,0.4092,52.3,high,0.16,0.5,short,5.0,low,6.0,TID (three times daily),40
CHEMBL177538,CCCS(=O)(=O)NCCCOc1nc(C2CC2)nc(NS(=O)(=O)c2ccc(C(C)C)cn2)c1Oc1ccccc1OC,CHEK2,resistant,scout1,69.18,0.0,0.218,3.04,69.4,,database,38.3,74.5,69.4,38.3,70,77.3,57.1,1075,82.0,0.1799,89.2,high,2.2,0.5,short,5.0,low,11.0,TID (three times daily),40
CHEMBL190983,CN1C(=O)C[C@H](c2ccc(N)cc2)[C@@H]1[C@@H](O)c1ccc(-c2ccccc2)s1,KRAS,escape_route,scout1,190.0,0.0,0.673,3.47,100.0,,database,23.8,81.0,100.0,16.7,70,72.6,57.0,1076,88.0,0.1198,95.9,high,5.66,0.7,short,10.0,low,4.0,TID (three times daily),40
CHEMBL215923,COc1ccccc1[C@H]1CC(=O)N(C)[C@H]1[C@H](O)c1ccc(-c2ccc(F)cc2)s1,KRAS,escape_route,scout1,120.0,0.0,0.667,3.47,100.0,,database,30.4,70.4,100.0,21.3,70,72.6,57.0,1077,94.1,0.0592,100.0,high,7.02,0.8,short,10.0,low,4.0,TID (three times daily),40
CHEMBL202721,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,AURKA,resistant,scout1,110.0,0.0,0.294,2.31,85.9,,database,31.6,71.2,85.9,31.6,70,85.4,57.0,1078,91.3,0.0872,100.0,high,5.2,0.6,short,8.0,low,6.0,TID (three times daily),40
CHEMBL366506,CCCCCC(=O)NCC(=O)C(CC(=O)O)NC(=O)C(CC)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,immune,scout1,34.3,0.0,0.201,3.4,69.0,,database,48.3,77.3,69.0,14.5,70,73.3,57.0,1079,60.9,0.3912,49.6,high,0.17,0.5,short,5.0,low,6.0,TID (three times daily),40
CHEMBL204217,CCc1ccc(C(=O)Nc2ncc(Nc3ncnc4cc(OCCCN5CCOCC5)c(OC)cc34)cn2)cc1,AURKA,resistant,scout1,85.0,0.0,0.267,2.63,75.3,,database,35.3,73.2,75.3,35.3,70,81.9,56.9,1080,81.8,0.1819,100.0,high,1.58,0.5,short,6.5,low,8.0,TID (three times daily),40
CHEMBL205754,COc1cc(NC(=O)c2ccco2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,resistant,scout1,111.0,0.0,0.581,2.51,86.6,,database,31.5,71.1,86.6,31.5,70,83.2,56.9,1081,62.1,0.3793,90.2,high,0.3,0.5,short,7.0,low,5.0,TID (three times daily),40
CHEMBL247435,CNC(=O)c1cc(CNc2c(C(=O)Nc3ccc4c(c3)OC(F)(F)O4)cnn2C)ccn1,BRAF,escape_route,scout1,199.0,0.0,0.534,2.82,100.0,,database,23.1,80.1,100.0,16.2,70,79.8,56.9,1082,49.7,0.5034,31.5,high,0.36,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL247798,CCNC(=O)Nc1ccc(CNc2ncsc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)cn1,BRAF,escape_route,scout1,122.0,0.0,0.408,2.86,98.2,,database,30.2,70.2,98.2,21.1,70,79.3,56.9,1083,75.9,0.2409,89.0,high,1.21,0.5,short,10.0,low,4.0,TID (three times daily),40
CHEMBL379218,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,CDK4,sensitive,scout1,180.0,0.0,0.548,2.83,100.0,,database,24.6,82.0,100.0,7.4,70,79.7,56.5,1084,84.2,0.1584,100.0,high,3.84,0.5,short,10.0,low,4.0,TID (three times daily),40
CHEMBL379218,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,CDK4,sensitive,scout1,180.0,0.0,0.548,2.83,100.0,,database,24.6,82.0,100.0,7.4,70,79.7,56.5,1085,84.2,0.1584,100.0,high,3.84,0.5,short,10.0,low,4.0,TID (three times daily),40
CHEMBL377152,COC(=O)c1ccc(-c2ccc(/C=C3\SC(=O)NC3=O)o2)c(O)c1,PIK3CA,escape_route,scout1,210.0,0.0,0.651,2.53,100.0,,database,22.4,79.0,100.0,15.7,70,83.0,56.5,1086,57.8,0.4223,37.9,high,0.35,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL31400,O=C1c2cccc3cccc(c23)C(=O)N1CCNCCCNCCN1C(=O)c2cccc3cccc(c23)C1=O,MAP2K1,sensitive,scout1,70.0,0.0,0.246,2.45,84.9,,database,38.1,74.4,84.9,11.4,70,83.9,56.4,1087,79.0,0.2104,90.3,high,3.12,0.5,short,8.0,low,6.0,TID (three times daily),40
CHEMBL315175,O=C(O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccccc2)nn1C1CCCCC1,CHEK2,resistant,scout1,131.0,0.0,0.551,2.61,91.0,,database,29.1,69.5,91.0,29.1,70,82.1,56.3,1088,96.6,0.0337,100.0,high,11.34,1.3,short,9.0,low,5.0,TID (three times daily),40
CHEMBL406237,COC[C@H]1OC(=O)/C(=C/N2CCN(Cc3ccccc3)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,PIK3CA,escape_route,scout1,87.0,0.0,0.369,4.76,87.4,,database,35.0,73.0,87.4,24.5,70,58.2,56.3,1089,68.6,0.3139,13.3,moderate,0.29,0.5,short,26.8,moderate,0.0,TID (three times daily),65
CHEMBL90884,CC(C)[C@H](NC(=O)CCc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)CCCc1ccccc1,CD274,immune,scout1,100.0,0.0,0.259,3.22,75.2,,database,33.0,90.0,75.2,9.9,70,75.3,56.2,1090,55.1,0.4494,19.9,moderate,0.16,0.5,short,5.0,low,2.0,TID (three times daily),50
CHEMBL3216649,Cl.Cl.Nc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,PIK3CA,escape_route,scout1,140.0,0.0,0.495,2.77,99.9,,database,28.2,68.8,99.9,19.7,70,80.3,56.1,1091,80.9,0.1906,100.0,high,2.38,0.5,short,10.0,low,4.0,TID (three times daily),40
CHEMBL273832,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CC[C@H](O)[C@@]2(C)C[C@H]1OC(C)=O,MTOR,escape_route,scout1,193.0,0.0,0.727,4.75,100.0,,database,23.6,80.7,100.0,16.5,70,58.3,56.1,1092,51.0,0.4901,7.3,moderate,0.2,0.5,short,63.7,high,0.0,TID (three times daily),85
CHEMBL3698685,O=C(c1cnc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)s1)N1CCNCC1,CDK6,sensitive,scout1,112.0,0.0,0.494,2.93,99.9,,database,31.4,71.0,99.9,9.4,70,78.6,56.0,1093,74.2,0.258,59.5,high,2.68,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL247424,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCCn2ccnc2)c1,BRAF,escape_route,scout1,101.0,0.0,0.261,2.74,85.2,,database,32.9,71.9,85.2,23.0,70,80.7,55.9,1094,92.1,0.0794,100.0,high,11.57,1.3,short,8.0,low,6.0,TID (three times daily),40
CHEMBL378999,N#Cc1ccc(O)c(-c2ccc(/C=C3\SC(=O)NC3=O)o2)c1,PIK3CA,escape_route,scout1,220.0,0.0,0.826,2.65,100.0,,database,21.7,78.0,100.0,15.2,70,81.7,55.9,1095,58.7,0.4127,45.1,high,0.4,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL220110,O=C(c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1)N1CCCC1,MAPK1,sensitive,scout1,200.0,0.0,0.758,2.45,100.0,,database,23.1,80.0,100.0,6.9,70,83.9,55.7,1096,86.7,0.1325,91.3,high,2.73,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL395700,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCCO)c1,BRAF,escape_route,scout1,142.0,0.0,0.36,2.56,97.2,,database,28.0,68.6,97.2,19.6,70,82.7,55.6,1097,83.1,0.1692,98.8,high,4.76,0.6,short,10.0,low,5.0,TID (three times daily),40
CHEMBL332551,Nc1nc(C2=C3C(=Nc4ccccc43)C(=O)NCC2)c(O)[nH]1,CHEK1,resistant,scout1,237.0,0.0,0.632,3.33,100.0,,database,20.6,76.3,100.0,20.6,70,74.1,55.6,1098,23.4,0.7656,11.4,moderate,0.13,0.5,short,42.9,moderate,0.0,TID (three times daily),65
CHEMBL332551,Nc1nc(C2=C3C(=Nc4ccccc43)C(=O)NCC2)c(O)[nH]1,CHEK1,resistant,scout1,237.0,0.0,0.632,3.33,100.0,,database,20.6,76.3,100.0,20.6,70,74.1,55.6,1099,23.4,0.7656,11.4,moderate,0.13,0.5,short,42.9,moderate,0.0,TID (three times daily),65
CHEMBL360217,CN1C(=O)C[C@H](c2ccc(O)cc2)[C@@H]1[C@@H](O)c1ccc(-c2ccccc2)s1,KRAS,escape_route,scout1,220.0,0.0,0.715,3.45,100.0,,database,21.7,78.0,100.0,15.2,70,72.8,55.4,1100,89.9,0.1014,100.0,high,3.63,0.5,short,10.0,low,4.0,TID (three times daily),40
CHEMBL1966204,O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1ccc(F)cc1,CDK4,sensitive,scout1,125.89,0.0,0.451,2.28,99.0,,database,29.7,69.9,99.0,8.9,70,85.8,55.3,1101,87.1,0.1294,100.0,high,2.09,0.5,short,10.0,low,4.0,TID (three times daily),40
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,sensitive,scout1,100.0,0.0,0.406,4.95,98.1,,database,33.0,72.0,98.1,9.9,70,56.1,55.3,1102,91.5,0.0851,100.0,high,7.03,0.8,short,10.0,low,5.0,TID (three times daily),40
CHEMBL324470,CCCCC(C(=O)N[C@@H](CC(=O)O)C(=O)COc1ccccc1)n1cncc(NC(=O)c2cccc3ccccc23)c1=O,CD274,immune,scout1,46.0,0.0,0.201,3.41,69.0,,database,44.1,76.3,69.0,13.2,70,73.2,55.3,1103,73.3,0.2672,100.0,high,0.34,0.5,short,5.0,low,12.0,TID (three times daily),40
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,sensitive,scout1,100.0,0.0,0.406,4.95,98.1,,database,33.0,72.0,98.1,9.9,70,56.1,55.3,1104,91.5,0.0851,100.0,high,7.03,0.8,short,10.0,low,5.0,TID (three times daily),40
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,sensitive,scout1,100.0,0.0,0.406,4.95,98.1,,database,33.0,72.0,98.1,9.9,70,56.1,55.3,1105,91.5,0.0851,100.0,high,7.03,0.8,short,10.0,low,5.0,TID (three times daily),40
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,sensitive,scout1,100.0,0.0,0.406,4.95,98.1,,database,33.0,72.0,98.1,9.9,70,56.1,55.3,1106,91.5,0.0851,100.0,high,7.03,0.8,short,10.0,low,5.0,TID (three times daily),40
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,sensitive,scout1,100.0,0.0,0.406,4.95,98.1,,database,33.0,72.0,98.1,9.9,70,56.1,55.3,1107,91.5,0.0851,100.0,high,7.03,0.8,short,10.0,low,5.0,TID (three times daily),40
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,sensitive,scout1,100.0,0.0,0.406,4.95,98.1,,database,33.0,72.0,98.1,9.9,70,56.1,55.3,1108,91.5,0.0851,100.0,high,7.03,0.8,short,10.0,low,5.0,TID (three times daily),40
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,sensitive,scout1,100.0,0.0,0.406,4.95,98.1,,database,33.0,72.0,98.1,9.9,70,56.1,55.3,1109,91.5,0.0851,100.0,high,7.03,0.8,short,10.0,low,5.0,TID (three times daily),40
CHEMBL496332,COCC(O)Cn1cc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)cn1,PIK3CB,escape_route,scout1,222.0,0.0,0.572,3.6,100.0,,database,21.6,77.8,100.0,15.1,70,71.1,55.2,1110,62.2,0.3775,24.3,high,0.34,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL4580787,CN(C)C/C=C/C(=O)Nc1cccc(S(=O)(=O)N2CCC(NC(=O)c3n[nH]cc3NC(=O)c3c(Cl)cc(Cl)cc3Cl)CC2)c1,ATR,resistant,scout1,88.0,0.0,0.233,3.16,69.7,,database,34.8,73.0,69.7,34.8,70,76.0,55.2,1111,80.6,0.1937,100.0,high,0.44,0.5,short,5.0,low,14.0,TID (three times daily),40
CHEMBL215525,CN(C)c1cccc(-c2ccc([C@@H](O)[C@H]3[C@@H](c4ccccc4)CC(=O)N3C)s2)c1,KRAS,escape_route,scout1,150.0,0.0,0.677,3.55,100.0,,database,27.2,68.0,100.0,19.0,70,71.7,55.1,1112,94.2,0.0584,100.0,high,7.48,0.9,short,10.0,low,4.0,TID (three times daily),40
CHEMBL174395,CCC(C(=O)NC(CC(=O)O)C(=O)CNC(C)=O)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,immune,scout1,117.0,0.0,0.3,3.34,76.0,,database,30.7,88.3,76.0,9.2,70,74.0,55.1,1113,28.5,0.7147,20.1,high,0.1,0.5,short,5.0,low,2.0,TID (three times daily),40
CHEMBL2181114,C=C1C(=O)OCC1(C(=O)OCC)C(=O)OCC,ATM,resistant,scout1,250.0,0.0,0.303,3.13,100.0,,database,19.9,75.0,100.0,19.9,70,76.3,55.0,1114,20.0,0.8,1.3,low,0.1,0.9,short,93.3,high,0.0,TID (three times daily),85
CHEMBL172040,CCC(C(=O)N[C@@H](CC(=O)O)C(=O)CN(C)Cc1ccccc1)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,immune,scout1,58.0,0.0,0.218,3.39,74.4,,database,40.8,75.4,74.4,12.2,70,73.4,55.0,1115,76.7,0.2332,100.0,high,0.47,0.5,short,6.5,low,9.0,TID (three times daily),40
CHEMBL247792,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCc2cnc[nH]2)c1,BRAF,escape_route,scout1,146.0,0.0,0.269,2.75,95.4,,database,27.6,68.3,95.4,19.3,70,80.6,54.9,1116,88.1,0.1189,100.0,high,6.7,0.8,short,10.0,low,5.0,TID (three times daily),40
CHEMBL247591,COCCCNc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,BRAF,escape_route,scout1,156.0,0.0,0.369,2.56,97.4,,database,26.6,67.5,97.4,18.6,70,82.7,54.8,1117,91.0,0.0905,100.0,high,11.19,1.3,short,10.0,low,5.0,TID (three times daily),40
CHEMBL247797,CNC(=O)Nc1ccc(CNc2c(C(=O)Nc3ccc(SC(F)(F)F)cc3)cnn2C)cn1,BRAF,escape_route,scout1,154.0,0.0,0.381,2.71,97.6,,database,26.8,67.7,97.6,18.8,70,81.0,54.8,1118,81.7,0.1826,100.0,high,1.94,0.5,short,10.0,low,5.0,TID (three times daily),40
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ATR,resistant,scout1,160.0,0.0,0.406,4.95,98.1,,database,26.3,67.2,98.1,26.3,70,56.1,54.5,1119,91.5,0.0851,100.0,high,7.03,0.8,short,10.0,low,5.0,TID (three times daily),40
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ATR,resistant,scout1,160.0,0.0,0.406,4.95,98.1,,database,26.3,67.2,98.1,26.3,70,56.1,54.5,1120,91.5,0.0851,100.0,high,7.03,0.8,short,10.0,low,5.0,TID (three times daily),40
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ATR,resistant,scout1,160.0,0.0,0.406,4.95,98.1,,database,26.3,67.2,98.1,26.3,70,56.1,54.5,1121,91.5,0.0851,100.0,high,7.03,0.8,short,10.0,low,5.0,TID (three times daily),40
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ATR,resistant,scout1,160.0,0.0,0.406,4.95,98.1,,database,26.3,67.2,98.1,26.3,70,56.1,54.5,1122,91.5,0.0851,100.0,high,7.03,0.8,short,10.0,low,5.0,TID (three times daily),40
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ATR,resistant,scout1,160.0,0.0,0.406,4.95,98.1,,database,26.3,67.2,98.1,26.3,70,56.1,54.5,1123,91.5,0.0851,100.0,high,7.03,0.8,short,10.0,low,5.0,TID (three times daily),40
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ATR,resistant,scout1,160.0,0.0,0.406,4.95,98.1,,database,26.3,67.2,98.1,26.3,70,56.1,54.5,1124,91.5,0.0851,100.0,high,7.03,0.8,short,10.0,low,5.0,TID (three times daily),40
CHEMBL384404,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccccc2)s1,KRAS,escape_route,scout1,160.0,0.0,0.675,3.51,100.0,,database,26.3,67.2,100.0,18.4,70,72.1,54.5,1125,83.7,0.1627,71.9,high,1.6,0.5,short,10.0,low,3.0,TID (three times daily),40
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ATR,resistant,scout1,160.0,0.0,0.406,4.95,98.1,,database,26.3,67.2,98.1,26.3,70,56.1,54.5,1126,91.5,0.0851,100.0,high,7.03,0.8,short,10.0,low,5.0,TID (three times daily),40
CHEMBL27413,CCC1CCN(C)c2cc3c(cc21)c(C(F)(F)F)cc(=O)n3C,AR,sensitive,scout1,216.0,0.0,0.795,3.28,100.0,,database,22.0,78.4,100.0,6.6,70,74.7,54.4,1127,91.6,0.0845,39.0,high,6.37,1.9,short,10.0,low,1.0,TID (three times daily),40
CHEMBL77475,CC(=O)N(C)[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C=O)CC(=O)O)C(C)C,CD274,immune,scout1,120.0,0.0,0.224,3.74,74.5,,database,30.4,88.0,74.5,9.1,70,69.6,54.4,1128,20.0,0.8,1.3,low,0.1,0.9,short,18.7,low,0.0,TID (three times daily),60
CHEMBL201263,COc1cc2c(Nc3ncc(CNC(=O)c4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,AURKA,resistant,scout1,111.0,0.0,0.21,2.76,74.2,,database,31.5,71.1,74.2,31.5,70,80.4,54.3,1129,86.3,0.137,100.0,high,2.16,0.5,short,6.5,low,9.0,TID (three times daily),40
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,ATR,resistant,scout1,270.0,0.0,0.626,2.65,100.0,,database,18.8,73.0,100.0,18.8,70,81.7,54.3,1130,78.7,0.2131,32.3,high,1.15,0.5,short,10.0,low,1.0,TID (three times daily),40
CHEMBL220343,O=C(NCc1cccnc1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,sensitive,scout1,230.0,0.0,0.49,2.48,100.0,,database,21.1,77.0,100.0,6.3,70,83.6,54.2,1131,84.5,0.1546,100.0,high,1.8,0.5,short,10.0,low,4.0,TID (three times daily),40
