chembl_id,name,smiles,target_gene,activity_type,activity_nM,mw_scout,logp_scout,lipinski_violations_scout,is_approved,is_clinical,n_net_targets,net_targets,population_target,est_emax_s,est_emax_r,mw_admet,logp_admet,hbd,hba,tpsa,rotatable_bonds,aromatic_rings,qed,sa_score,lipinski_violations_admet,veber_pass,pains_pass,pains_alerts,bbb_penetrant,gi_absorption,hepatotox_risk,admet_score,overall_pass
CHEMBL51483,CHEMBL51483,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,MCL1,Ki,180.0,0.0,0.0,0,False,False,1,MCL1,apoptosis,0.001309,0.003053,518.6,6.38,6,8,155.5,5,4,0.131,3.64,3,False,False,1,False,medium,medium,27.6,False
CHEMBL51483,CHEMBL51483,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,MCL1,Ki,180.0,0.0,0.0,0,False,False,1,MCL1,apoptosis,0.001309,0.003053,518.6,6.38,6,8,155.5,5,4,0.131,3.64,3,False,False,1,False,medium,medium,27.6,False
CHEMBL242932,CHEMBL242932,O=C(C(=O)c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,FOLH1,Ki,180.0,346.23,4.79,0,False,False,1,FOLH1,other,0.002181,0.002181,346.2,4.79,0,2,34.1,3,2,0.455,1.85,0,True,False,1,False,high,low,84.1,False
CHEMBL378528,CHEMBL378528,O=C1NC(=O)/C(=C/c2ccc(-c3ccccn3)o2)S1,PIK3CA,IC50,185.0,272.29,2.67,0,False,False,1,PIK3CA,escape_route,0.001733,0.002599,272.3,2.67,1,5,72.2,2,2,0.851,2.46,0,True,True,0,True,high,low,100.0,True
CHEMBL574738,CHEMBL574738,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,CDK4,Kd,190.0,0.0,0.0,0,False,False,2,CDK4;ATR,sensitive,0.004303,0.000645,529.6,5.11,3,7,94.7,8,3,0.373,2.59,2,True,True,0,False,medium,medium,72.5,False
CHEMBL574738,CHEMBL574738,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,CDK4,Kd,190.0,0.0,0.0,0,False,False,2,CDK4;ATR,sensitive,0.004303,0.000645,529.6,5.11,3,7,94.7,8,3,0.373,2.59,2,True,True,0,False,medium,medium,72.5,False
CHEMBL211173,CHEMBL211173,O=C1NC(=O)/C(=C/c2ccc(-c3ccc(O)cc3O)o2)S1,PIK3CA,IC50,190.0,303.3,2.68,0,False,False,1,PIK3CA,escape_route,0.001721,0.002582,303.3,2.68,3,6,99.8,2,2,0.738,2.6,0,True,True,0,False,high,low,100.0,True
CHEMBL207496,CHEMBL207496,N[C@H](COc1cncc2nc(-c3ccncc3)ccc12)Cc1c[nH]c2ccccc12,AKT1,IC50,190.0,395.47,4.12,0,False,False,1,AKT1,escape_route,0.001721,0.002582,395.5,4.12,2,5,89.7,6,5,0.451,2.98,0,True,True,0,False,high,low,100.0,True
CHEMBL334603,CHEMBL334603,NC(=O)c1cccc2[nH]c(-c3ccccc3C(F)(F)F)nc12,PARP1,Ki,190.0,305.26,3.35,0,False,False,1,PARP1,resistant,0.000861,0.004303,305.3,3.35,2,2,71.8,2,3,0.762,2.2,0,True,True,0,False,high,low,100.0,True
CHEMBL190983,CHEMBL190983,CN1C(=O)C[C@H](c2ccc(N)cc2)[C@@H]1[C@@H](O)c1ccc(-c2ccccc2)s1,KRAS,IC50,190.0,378.5,4.05,0,False,False,1,KRAS,escape_route,0.001721,0.002582,378.5,4.05,2,4,66.6,4,3,0.673,3.47,0,True,True,0,False,high,low,100.0,True
CHEMBL385543,CHEMBL385543,COc1ccccc1[C@H]1CC(=O)N(C)[C@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccc(Cl)cc2)s1,KRAS,IC50,190.0,492.02,4.29,0,False,False,1,KRAS,escape_route,0.001721,0.002582,492.0,4.29,1,6,83.9,6,3,0.556,3.62,0,True,True,0,False,high,medium,100.0,True
CHEMBL247619,CHEMBL247619,CNC(=O)Nc1ccc(CNc2c(C(=O)Nc3ccc4c(c3)OC(F)(F)C(F)(F)O4)cnn2C)cn1,BRAF,IC50,191.0,509.42,3.39,1,False,False,2,BRAF;MAPK1,escape_route,0.001719,0.002578,509.4,3.39,4,7,131.4,6,3,0.375,3.1,1,True,True,0,False,high,medium,87.5,True
CHEMBL247619,CHEMBL247619,CNC(=O)Nc1ccc(CNc2c(C(=O)Nc3ccc4c(c3)OC(F)(F)C(F)(F)O4)cnn2C)cn1,BRAF,IC50,191.0,509.42,3.39,1,False,False,2,BRAF;MAPK1,escape_route,0.001719,0.002578,509.4,3.39,4,7,131.4,6,3,0.375,3.1,1,True,True,0,False,high,medium,87.5,True
CHEMBL247434,CHEMBL247434,CNC(=O)c1cc(CNc2ncsc2C(=O)Nc2ccc3c(c2)OC(F)(F)C(F)(F)O3)ccn1,BRAF,IC50,192.0,497.43,3.72,0,False,False,1,BRAF,escape_route,0.001717,0.002575,497.4,3.72,3,8,114.5,6,3,0.445,3.12,0,True,True,0,False,high,medium,98.9,True
CHEMBL273832,CHEMBL273832,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CC[C@H](O)[C@@]2(C)C[C@H]1OC(C)=O,MTOR,IC50,193.0,430.45,2.33,0,False,False,1,MTOR,escape_route,0.001714,0.002572,430.5,2.33,1,8,112.3,3,1,0.727,4.75,0,True,True,0,False,high,low,100.0,True
CHEMBL4854762,CHEMBL4854762,Cc1c(Cc2ccccc2)c(-c2cc(Cl)nc(N)n2)nn1C,EZH2,IC50,195.0,313.79,3.01,0,False,False,1,EZH2,resistant,0.000855,0.004275,313.8,3.01,1,4,69.6,3,3,0.755,2.47,0,True,True,0,False,high,low,100.0,True
CHEMBL203329,CHEMBL203329,N[C@H](CCc1cnc(Cl)c(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12,AKT1,IC50,198.0,402.93,5.28,1,False,False,1,AKT1,escape_route,0.001703,0.002555,402.9,5.28,2,3,67.6,7,4,0.413,3.08,1,True,True,0,False,high,medium,88.3,True
CHEMBL247435,CHEMBL247435,CNC(=O)c1cc(CNc2c(C(=O)Nc3ccc4c(c3)OC(F)(F)O4)cnn2C)ccn1,BRAF,IC50,199.0,444.4,2.36,0,False,False,1,BRAF,escape_route,0.001701,0.002552,444.4,2.36,3,7,119.4,6,3,0.534,2.82,0,True,True,0,False,high,low,100.0,True
CHEMBL260876,THIOUREA,NC(N)=S,ATM,IC50,200.0,76.12,-0.81,0,False,False,1,ATM,resistant,0.000849,0.004247,76.1,-0.81,2,1,52.0,0,0,0.371,2.58,0,True,True,0,False,high,low,100.0,True
CHEMBL322268,CHEMBL322268,O=C(CCn1c2c(c(=O)[nH]c1=O)CCCC2)NCC(=O)N1CCN(c2ccccc2)CC1,PARP1,IC50,200.0,439.52,0.27,0,False,False,1,PARP1,resistant,0.000849,0.004247,439.5,0.27,2,5,107.5,6,2,0.672,2.42,0,True,True,0,False,high,low,100.0,True
CHEMBL220110,CHEMBL220110,O=C(c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1)N1CCCC1,MAPK1,Ki,200.0,340.81,3.96,0,False,False,1,MAPK1,sensitive,0.004247,0.000637,340.8,3.96,2,2,64.8,3,3,0.758,2.45,0,True,True,0,False,high,low,100.0,True
CHEMBL132363,CHEMBL132363,CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ncccc1C)Oc1ccc(F)cc1-3,AR,IC50,203.0,398.48,6.69,1,False,False,1,AR,sensitive,0.004231,0.000635,398.5,6.69,1,3,34.2,1,3,0.496,3.07,1,True,True,0,False,high,low,94.9,True
CHEMBL365517,CHEMBL365517,O=C(C(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccccc1,FOLH1,Ki,209.0,300.23,2.57,0,False,False,1,FOLH1,other,0.0021,0.0021,300.2,2.57,0,6,120.4,5,2,0.362,2.08,0,True,False,1,False,high,low,82.2,False
CHEMBL377152,CHEMBL377152,COC(=O)c1ccc(-c2ccc(/C=C3\SC(=O)NC3=O)o2)c(O)c1,PIK3CA,IC50,210.0,345.33,2.76,0,False,False,1,PIK3CA,escape_route,0.001678,0.002517,345.3,2.76,2,7,105.8,3,2,0.651,2.53,0,True,True,0,False,high,low,100.0,True
CHEMBL206732,CHEMBL206732,N[C@H](CNc1cncc(Oc2cccc3cnccc23)c1)Cc1c[nH]c2ccccc12,AKT1,IC50,210.0,409.49,4.89,0,False,False,1,AKT1,escape_route,0.001678,0.002517,409.5,4.89,3,5,88.8,7,5,0.356,2.97,0,True,True,0,False,high,medium,97.1,True
CHEMBL437943,CHEMBL437943,CC1CNC(=O)c2[nH]c3ccc(C(=O)Nc4cccnc4)cc3c21,MAPK1,IC50,210.0,320.35,2.66,0,False,False,1,MAPK1,sensitive,0.004194,0.000629,320.4,2.66,3,3,86.9,2,3,0.678,2.94,0,True,False,1,True,high,low,88.6,False
CHEMBL27413,CHEMBL27413,CCC1CCN(C)c2cc3c(cc21)c(C(F)(F)F)cc(=O)n3C,AR,IC50,216.0,324.35,3.89,0,False,False,1,AR,sensitive,0.004164,0.000625,324.3,3.89,0,2,25.2,1,2,0.795,3.28,0,True,True,0,False,high,low,100.0,True
CHEMBL378999,CHEMBL378999,N#Cc1ccc(O)c(-c2ccc(/C=C3\SC(=O)NC3=O)o2)c1,PIK3CA,IC50,220.0,312.31,2.85,0,False,False,1,PIK3CA,escape_route,0.001658,0.002486,312.3,2.85,2,6,103.3,2,2,0.826,2.65,0,True,True,0,False,high,low,100.0,True
CHEMBL1213084,CHEMBL1213084,Cc1ccccc1-n1c(Cn2nc(-c3cc(O)cc(F)c3)c3c(N)ncnc32)nc2cccc(C)c2c1=O,PIK3CB,IC50,220.0,507.53,4.28,1,False,False,1,PIK3CB,escape_route,0.001658,0.002486,507.5,4.28,2,7,124.7,4,6,0.365,2.86,1,True,True,0,False,high,medium,87.3,True
CHEMBL11115,CHEMBL11115,COc1ccc(CC2=C(c3ccc4c(c3)OCO4)C(=O)OC2(O)c2ccc(OC)cc2)cc1,CHEK2,IC50,220.0,446.46,3.83,0,False,False,1,CHEK2,resistant,0.000829,0.004144,446.5,3.83,1,7,83.5,6,3,0.576,2.95,0,True,True,0,False,high,medium,100.0,True
CHEMBL360217,CHEMBL360217,CN1C(=O)C[C@H](c2ccc(O)cc2)[C@@H]1[C@@H](O)c1ccc(-c2ccccc2)s1,KRAS,IC50,220.0,379.48,4.17,0,False,False,1,KRAS,escape_route,0.001658,0.002486,379.5,4.17,2,4,60.8,4,3,0.715,3.45,0,True,True,0,False,high,low,100.0,True
CHEMBL235345,CHEMBL235345,O=C1N=C(N[C@@H]2C[C@H]2c2ccccc2)S/C1=C\c1ccc2ncccc2c1,MAPK1,Ki,220.0,371.47,4.35,0,False,False,1,MAPK1,sensitive,0.004144,0.000622,371.5,4.35,1,4,54.4,3,3,0.696,3.16,0,True,False,1,False,high,low,88.9,False
CHEMBL496332,CHEMBL496332,COCC(O)Cn1cc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)cn1,PIK3CB,IC50,222.0,469.57,2.61,0,False,False,1,PIK3CB,escape_route,0.001654,0.00248,469.6,2.61,2,8,101.7,6,3,0.572,3.6,0,True,True,0,False,high,low,100.0,True
CHEMBL205088,CHEMBL205088,COc1cc(NC(=O)CCCOc2ccccc2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,IC50,228.0,480.91,4.45,0,False,False,1,CHEK1,resistant,0.000821,0.004105,480.9,4.45,3,7,138.3,9,3,0.384,2.45,0,True,True,0,False,high,medium,97.7,True
CHEMBL220343,CHEMBL220343,O=C(NCc1cccnc1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,Ki,230.0,377.84,4.05,0,False,False,1,MAPK1,sensitive,0.004096,0.000614,377.8,4.05,3,3,86.5,5,4,0.49,2.48,0,True,True,0,False,high,low,100.0,True
CHEMBL332551,CHEMBL332551,Nc1nc(C2=C3C(=Nc4ccccc43)C(=O)NCC2)c(O)[nH]1,CHEK1,IC50,237.0,295.3,1.21,0,False,False,2,CHEK1;MAPK1,resistant,0.000813,0.004063,295.3,1.21,4,5,116.4,1,2,0.632,3.33,0,True,True,0,False,high,low,100.0,True
CHEMBL332551,CHEMBL332551,Nc1nc(C2=C3C(=Nc4ccccc43)C(=O)NCC2)c(O)[nH]1,CHEK1,IC50,237.0,295.3,1.21,0,False,False,2,CHEK1;MAPK1,resistant,0.000813,0.004063,295.3,1.21,4,5,116.4,1,2,0.632,3.33,0,True,True,0,False,high,low,100.0,True
CHEMBL192592,CHEMBL192592,O=C(C(=O)c1ccc(Br)s1)c1ccc(Br)s1,FOLH1,Ki,237.0,380.08,4.4,0,False,False,1,FOLH1,other,0.002032,0.002032,380.1,4.4,0,4,34.1,3,2,0.585,2.72,0,True,False,1,False,high,low,86.7,False
CHEMBL267940,CHEMBL267940,C=CCC1Oc2cccc(C=C)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,AR,Ki,239.0,343.47,6.61,1,False,False,1,AR,sensitive,0.004054,0.000608,343.5,6.61,1,2,21.3,3,2,0.633,3.67,1,True,True,0,False,high,low,97.7,True
CHEMBL438380,CHEMBL438380,CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H]1CSSC[C@H](N)C(=O)N[C@@H](CO)C(=O)NCCCCCCCC(=O)N[C@H](C(C)C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](Cc2ccccc2)C(=O)N1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@@H](C)CC,CHEK2,IC50,240.0,1637.99,0.0,1,False,False,1,CHEK2,resistant,0.00081,0.004049,1638.0,1.72,19,20,534.7,31,5,0.028,7.79,3,False,True,0,False,low,low,26.6,False
CHEMBL219988,CHEMBL219988,O=C(NC(CO)c1ccccc1F)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,Ki,240.0,424.86,4.33,0,False,False,1,MAPK1,sensitive,0.004049,0.000607,424.9,4.33,4,3,93.8,6,4,0.371,3.08,0,True,True,0,False,high,medium,97.4,True
CHEMBL115620,CHEMBL115620,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)c1ncc(-c2ccccc2)o1,CD274,Ki,240.0,564.6,2.94,1,False,False,1,CD274,immune,0.002025,0.002025,564.6,2.94,4,8,176.9,13,3,0.227,3.48,1,False,True,0,False,medium,low,74.5,True
CHEMBL207582,CHEMBL207582,COc1cc(NC(=O)CCCc2ccccc2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,IC50,243.0,464.91,4.62,0,False,False,1,CHEK1,resistant,0.000807,0.004036,464.9,4.62,3,6,129.0,8,3,0.446,2.41,0,True,True,0,False,high,medium,98.9,True
CHEMBL2181114,CHEMBL2181114,C=C1C(=O)OCC1(C(=O)OCC)C(=O)OCC,ATM,IC50,250.0,242.23,0.21,0,False,False,1,ATM,resistant,0.000801,0.004005,242.2,0.21,0,6,78.9,4,0,0.303,3.13,0,True,True,0,False,high,low,100.0,True
CHEMBL105765,CHEMBL105765,O=C(CCCCCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2ncccn2)CC1,PARP1,IC50,250.0,501.61,0.14,1,False,False,1,PARP1,resistant,0.000801,0.004005,501.6,0.14,2,8,133.3,9,2,0.464,2.87,1,True,True,0,False,high,low,94.3,True
CHEMBL605114,CHEMBL605114,COc1cccc(-c2ccc(/C=C3\SC(=S)N([C@@H](Cc4ccccc4)C(=O)O)C3=O)cn2)c1OC,MCL1,Kd,250.0,506.61,4.66,1,False,False,1,MCL1,apoptosis,0.001202,0.002804,506.6,4.66,1,7,89.0,8,3,0.349,2.98,1,True,False,1,False,high,medium,67.0,False
CHEMBL395019,CHEMBL395019,O=C(C(=O)c1cccc(C(F)(F)F)c1)c1cccc(C(F)(F)F)c1,FOLH1,Ki,250.0,346.23,4.79,0,False,False,1,FOLH1,other,0.002003,0.002003,346.2,4.79,0,2,34.1,3,2,0.455,2.08,0,True,False,1,False,high,low,84.1,False
CHEMBL367294,CHEMBL367294,CCC(C(=O)N[C@@H](CC(=O)O)C(=O)CN(C)[C@@H](Cc1ccccc1)C(N)=O)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,Ki,255.0,639.71,2.76,1,False,False,1,CD274,immune,0.001992,0.001992,639.7,2.76,4,7,180.9,15,4,0.153,3.83,1,False,True,0,False,medium,low,73.1,True
CHEMBL336169,CHEMBL336169,CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ccco1)Oc1ccc(F)cc1-3,AR,IC50,258.0,373.43,6.58,1,False,False,1,AR,sensitive,0.003971,0.000596,373.4,6.58,1,3,34.4,1,3,0.523,2.94,1,True,True,0,False,high,low,95.5,True
CHEMBL193180,CHEMBL193180,O=C(C(=O)c1cc(F)c(F)c(F)c1)c1cc(F)c(F)c(F)c1,FOLH1,Ki,259.0,318.17,3.59,0,False,False,1,FOLH1,other,0.001983,0.001983,318.2,3.59,0,2,34.1,3,2,0.375,2.21,0,True,False,1,False,high,low,82.5,False
CHEMBL379218,CHEMBL379218,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,MAPK1,Ki,260.0,358.45,3.88,0,False,False,1,MAPK1,sensitive,0.003963,0.000594,358.4,3.88,2,4,76.8,6,4,0.548,2.83,0,True,True,0,False,high,low,100.0,True
CHEMBL379218,CHEMBL379218,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,MAPK1,Ki,260.0,358.45,3.88,0,False,False,1,MAPK1,sensitive,0.003963,0.000594,358.4,3.88,2,4,76.8,6,4,0.548,2.83,0,True,True,0,False,high,low,100.0,True
CHEMBL113012,CHEMBL113012,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)c1ncc(-c2ccccc2Cl)o1,CD274,Ki,260.0,599.04,3.59,1,False,False,1,CD274,immune,0.001981,0.001981,599.0,3.59,4,8,176.9,13,3,0.214,3.56,1,False,True,0,False,medium,medium,69.3,True
CHEMBL1084969,CHEMBL1084969,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4sc(N)nc4C)n3)cc2)CC1,CDK4,Ki,264.0,409.52,2.9,0,False,False,1,CDK4,sensitive,0.003946,0.000592,409.5,2.9,2,8,100.3,4,3,0.683,2.42,0,True,False,1,False,high,low,88.7,False
CHEMBL172071,CHEMBL172071,CCS(=O)(=O)NCCOc1nc(C2CC2)nc(NS(=O)(=O)c2ccc(C(C)C)cn2)c1Oc1ccccc1OC,CHEK2,Kd,269.15,591.71,3.79,1,False,False,1,CHEK2,resistant,0.000785,0.003925,591.7,3.79,2,10,158.7,14,3,0.264,3.01,1,False,True,0,False,medium,medium,70.3,True
CHEMBL454646,CHEMBL454646,CC1CNCC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)C1,CDK4,IC50,270.0,394.57,3.91,0,False,False,1,CDK4,sensitive,0.003922,0.000588,394.6,3.91,2,7,80.0,5,2,0.749,3.75,0,True,True,0,False,high,low,100.0,True
CHEMBL205994,CHEMBL205994,N[C@H](CNc1cncc(Nc2cccc3cnccc23)c1)Cc1c[nH]c2ccccc12,AKT1,IC50,270.0,408.51,4.84,0,False,False,1,AKT1,escape_route,0.001569,0.002353,408.5,4.84,4,5,91.7,7,5,0.309,2.98,0,True,True,0,False,high,medium,96.2,True
CHEMBL535,CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,ATR,Kd,270.0,0.0,0.0,0,False,False,1,ATR,resistant,0.000784,0.003922,398.5,3.33,3,3,77.2,7,2,0.626,2.65,0,True,True,0,False,high,low,100.0,True
CHEMBL514046,CHEMBL514046,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@]21CCC(=O)O1,KRAS,IC50,270.0,326.44,4.32,0,False,False,1,KRAS,escape_route,0.001569,0.002353,326.4,4.32,1,3,46.5,0,1,0.722,4.37,0,True,True,0,False,high,low,100.0,True
CHEMBL206198,CHEMBL206198,N[C@H](COc1cc(/C=C/c2ccncc2)cnc1Cl)Cc1c[nH]c2ccccc12,AKT1,IC50,273.0,404.9,4.73,0,False,False,1,AKT1,escape_route,0.001564,0.002346,404.9,4.73,2,4,76.8,7,4,0.436,3.05,0,True,True,0,False,high,medium,98.7,True
CHEMBL205415,CHEMBL205415,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1cncc(/C=C/c2ccncc2)c1,AKT1,IC50,278.0,383.46,3.64,0,False,False,1,AKT1,escape_route,0.001556,0.002334,383.5,3.64,3,4,96.7,6,4,0.474,2.89,0,True,True,0,False,high,low,100.0,True
CHEMBL215584,CHEMBL215584,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(-c2ccccc2C(F)(F)F)s1,KRAS,IC50,280.0,431.48,5.48,1,False,False,1,KRAS,escape_route,0.001553,0.002329,431.5,5.48,1,3,40.5,4,3,0.594,3.58,1,True,True,0,False,high,medium,91.9,True
CHEMBL383104,CHEMBL383104,CCCCNC(=O)N1Cc2n[nH]c(NC(=O)Cc3ccc(N4CCCC4)cc3)c2C1,MAPK1,IC50,280.0,410.52,3.02,0,False,False,1,MAPK1,sensitive,0.003882,0.000582,410.5,3.02,3,4,93.4,7,2,0.612,2.7,0,True,False,1,False,high,medium,82.2,False
CHEMBL383254,CHEMBL383254,NCC(c1ccccc1)c1cncc(/C=C/c2ccncc2)c1,AKT1,IC50,284.0,301.39,3.74,0,False,False,1,AKT1,escape_route,0.001547,0.00232,301.4,3.74,1,3,51.8,5,3,0.781,2.83,0,True,True,0,False,high,low,100.0,True
CHEMBL335198,CHEMBL335198,NC(=O)c1cccc2[nH]c(-c3ccc(C(=O)O)cc3)nc12,PARP1,Ki,290.0,281.27,2.03,0,False,False,1,PARP1,resistant,0.000769,0.003844,281.3,2.03,3,3,109.1,3,3,0.682,1.98,0,True,True,0,False,high,low,100.0,True
CHEMBL467394,CHEMBL467394,CC1(C)CC(=O)c2sc(N3CCOc4ccc(-c5cn[nH]c5)cc43)nc2C1,PIK3CB,IC50,298.0,380.47,4.22,0,False,False,1,PIK3CB,escape_route,0.001526,0.002289,380.5,4.22,1,6,71.1,2,3,0.721,3.0,0,True,True,0,False,high,low,100.0,True
CHEMBL449084,CHEMBL449084,COc1ccc(C(=O)CNC(=O)CCn2c3c(c(=O)[nH]c2=O)CCCC3)cc1,PARP1,IC50,300.0,385.42,0.81,0,False,False,1,PARP1,resistant,0.000761,0.003807,385.4,0.81,2,5,110.3,7,2,0.686,2.36,0,True,True,0,False,high,low,100.0,True
CHEMBL364812,CHEMBL364812,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@@H](O)C#Cc1ccccc1Cl,KRAS,IC50,300.0,339.82,3.07,0,False,False,1,KRAS,escape_route,0.001523,0.002284,339.8,3.07,1,2,40.5,2,2,0.854,3.54,0,True,True,0,False,high,low,100.0,True
CHEMBL212754,CHEMBL212754,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(-c2cccnc2)s1,KRAS,IC50,300.0,364.47,3.86,0,False,False,1,KRAS,escape_route,0.001523,0.002284,364.5,3.86,1,4,53.4,4,3,0.765,3.51,0,True,True,0,False,high,low,100.0,True
CHEMBL411747,CHEMBL411747,CSCC[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)O,BCL2,IC50,300.0,3117.51,0.0,1,False,False,1,BCL2,apoptosis,0.001142,0.002665,3117.5,-13.96,46,42,1386.3,106,5,0.01,9.23,3,False,True,0,False,low,low,19.0,False
CHEMBL98350,CHEMBL98350,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,PIK3CB,IC50,306.0,0.0,0.0,0,False,False,1,PIK3CB,escape_route,0.001514,0.002271,307.3,3.3,0,4,42.7,2,3,0.728,2.19,0,True,True,0,False,high,low,100.0,True
CHEMBL512834,CHEMBL512834,Cc1ccc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)CC(C)(C)C4)CCO3)cn1,PIK3CB,IC50,308.0,405.52,5.2,1,False,False,1,PIK3CB,escape_route,0.001511,0.002267,405.5,5.2,0,6,55.3,2,3,0.587,2.82,1,True,True,0,False,high,medium,91.7,True
CHEMBL155396,CHEMBL155396,CCCCCC[S+]([O-])CC(=O)C(F)(F)F,FOLH1,IC50,309.03,244.28,2.45,0,False,False,1,FOLH1,other,0.001887,0.001887,244.3,2.45,0,2,40.1,7,0,0.51,3.92,0,True,True,0,True,high,low,100.0,True
CHEMBL259551,CHEMBL259551,Nc1n[nH]c2nnc(-c3c(-c4ccccc4)nn4ccccc34)cc12,MAPK1,Ki,310.0,327.35,2.92,0,False,False,1,MAPK1,sensitive,0.003772,0.000566,327.4,2.92,2,5,97.8,2,5,0.519,2.72,0,True,True,0,False,high,low,100.0,True
CHEMBL258819,CHEMBL258819,O=C(c1ccc(Oc2ccccc2)cc1)c1cc(C(=O)c2nc3ccccc3s2)c(O)c(O)c1O,MCL1,IC50,310.0,483.5,5.67,1,False,False,1,MCL1,apoptosis,0.001131,0.00264,483.5,5.67,3,8,117.0,6,5,0.21,2.52,1,True,False,1,False,high,medium,64.2,False
CHEMBL3641916,CHEMBL3641916,C[C@@H](O)Cn1c2cnccc2c2cnc(Nc3ccc(N4CCC(N(C)C)CC4)cn3)nc21,CDK6,IC50,314.0,446.56,3.03,0,False,False,1,CDK6,sensitive,0.003758,0.000564,446.6,3.03,2,8,95.2,6,4,0.467,3.34,0,True,True,0,False,high,medium,99.3,True
CHEMBL1213120,CHEMBL1213120,CC(C)n1nc(C#Cc2cccc(O)c2)c2c(N)ncnc21,PIK3CB,IC50,316.0,293.33,2.09,0,False,False,1,PIK3CB,escape_route,0.0015,0.00225,293.3,2.09,2,5,89.8,1,3,0.671,2.91,0,True,True,0,True,high,low,100.0,True
