gene,n_diseases,max_score
METTL16,5,0.01831623235226373
COQ2,5,0.010747338527011244
PSMB4,5,0.47640705360685964
FGF13,5,0.022612632533658923
KIR3DL3,5,0.0067231893269707995
TCEA1,5,0.5848022515243623
FERMT3,5,0.034641730764018795
PSME2,5,0.013371376827105708
TBL1XR1,5,0.3705799333493358
CREBZF,5,0.02753601934439648
CREG1,5,0.013945416052894127
PER3,5,0.01831623235226373
CRHBP,5,0.02498370969477681
SESN3,5,0.02543921160036629
CPO,5,0.048769662266360175
TBCK,5,0.011100746880159837
GTF3C1,5,0.005797056704083469
CRISP1,5,0.05216717355236885
BET1,5,0.010043503524517947
RPL19,5,0.08325560160119877
CRNDE,5,0.040654255800278746
KIF21A,5,0.17922541650557322
KIF23,5,0.009354342677650777
UCHL3,5,0.011175368567520907
SERPINI1,5,0.0028492525280967448
ADARB2,5,0.008880597504127868
PES1,5,0.00495566120444469
TBX19,5,0.03208637848802735
GTF2A2,5,0.5790803178824621
TBX3,5,0.07882098740113358
TBX4,5,0.009516844428352841
SERPINE2,5,0.011470771776165165
CPT1C,5,0.008325560160119878
ADAMTSL4,5,0.024712486645776615
UBE2A,5,0.009620647296138525
NELL1,5,0.010162412828825507
MFF,5,0.010227076986813924
CPP,5,0.013010782250519855
PEX11B,5,0.004386439572756492
MCCC1,5,0.029253722561944376
THRIL,5,0.08765145564587787
SCGB3A1,5,0.005635424860416137
ABCF1,5,0.00811999077345025
LMBR1,5,0.015726058080226434
MAGED4,5,0.004995336096071927
NMU,5,0.008140547712117212
PIP4K2A,5,0.04651086563830111
NPTX2,5,0.015171020736218442
PINLYP,5,0.02886194188841558
LIPN,5,0.007400497920106558
CERS6,5,0.29396940492991863
CAMK1,5,0.02390771966967757
PNPT1,5,0.023286635968682832
GNAT3,5,0.28438139086425934
CDK19,5,0.010822490719432623
TRIP4,5,0.0468501756983671
NPTXR,5,0.009994074608966657
TNPO3,5,0.07141284435195686
TNS4,5,0.007770522816111886
CDIP1,5,0.020766296061786146
TNXA,5,0.007400497920106558
GATA5,5,0.015592437978891177
MAD2L1BP,5,0.007400497920106558
TRIM52,5,0.0383715817157525
CDC50B,5,0.004204696172305282
PMEPA1,5,0.1951527243385338
GCKR,5,0.02930091537638276
MAFA,5,0.014057517827819903
MAFG,5,0.07962874091218654
PNISR,5,0.03440112037237681
TOMM70,5,0.007170012917785718
MAGEA1,5,0.01245750483217937
PNLIPRP2,5,0.03049005143083902
PIWIL2,5,0.007400497920106558
ABCE1,5,0.03468295794798881
TOM1,5,0.009906306515854637
TRIM67,5,0.03649070321968054
CDKL2,5,0.01103146999685217
PIM3,5,0.020600344837063335
ZNF83,5,0.21158671736577087
POLR2K,5,0.6007093390100392
TRPC3,5,0.01406094604820246
NMB,5,0.044221457166329255
GANAB,5,0.014467973433808321
POMP,5,0.03795134907319878
RUNX1T1,5,0.03603242759248345
CELSR1,5,0.03748352196533971
GALNT3,5,0.03093408130604541
POPDC2,5,0.05772388377683116
RTP3,5,0.05549875764435856
ZNF675,5,0.015356033184221109
GALK1,5,0.025109464819688662
GALE,5,0.014346754853442794
POU3F2,5,0.32959936399152023
POU4F1,5,0.04038904995199804
MAP1LC3C,5,0.13715523907010152
ABHD5,5,0.12602036132299296
NQO2,5,0.03846038769079377
POFUT4,5,0.007400497920106558
LINC02574,5,0.04033271366458074
NMNAT2,5,0.023443569210143518
GNB4,5,0.0769651783691082
TRIT1,5,0.018877942246887033
CDO1,5,0.008880597504127868
CDON,5,0.004974779157404964
RXRG,5,0.2682680496038627
ABHD14B,5,0.0029601991680426234
NME8,5,0.018603244367748475
PILRB,5,0.05311603338875065
RXRB,5,0.2682680496038627
CALCRL,5,0.011100746880159837
GNG7,5,0.004070273856058606
POLR1H,5,0.021325357034333723
CEACAM4,5,0.034236121678233776
POLR2B,5,0.6007093390100392
CDC42EP3,5,0.011840796672170494
GCM1,5,0.005069957783433
S100A2,5,0.007400497920106558
AASDHPPT,5,0.010358410919914789
AATF,5,0.013999275232201569
PLEKHB1,5,0.01668072231192018
PLEKHF1,5,0.010426980629469316
TRANK1,5,0.008325560160119878
ABCA12,5,0.03598122088755808
TRIM23,5,0.026763477003411203
ABCA13,5,0.025696173333703328
SARS1,5,0.015936634351288947
LRRC59,5,0.009425662984843384
CASK,5,0.015324219257695918
SASH1,5,0.16314157187297929
PLGRKT,5,0.04803663199941166
TRAF4,5,0.033302240640479513
CCDC91,5,0.01103146999685217
CASC3,5,0.01428707237353905
CCDC50,5,0.027987889295646724
ZSWIM2,5,0.003700248960053279
ZPR1,5,0.09644396842628451
CBX1,5,0.46410372581468246
A2ML1,5,0.33598580075413204
CCDC146,5,0.2581620338195322
NOVA1,5,0.004070273856058606
GIMAP7,5,0.006290423232090574
GIMAP6,5,0.032192165952463526
CCDC174,5,0.04482312723831027
TRDC,5,0.02051418023453538
PLCD1,5,0.041916420219483545
CBX8,5,0.004654493272542119
CBX7,5,0.012950871360186474
GHRHR,5,0.4635589669400079
SACK1D,5,0.010809778088655084
SACK1A,5,0.008880597504127868
PLD2,5,0.0422050396383677
NPB,5,0.02323564733830634
GEMIN5,5,0.022273443045654037
CCNC,5,0.02344207221327489
GCN1,5,0.008436567628921475
GLTP,5,0.009990672192143854
TPM1,5,0.014800995840213115
TRIM47,5,0.03846203224588714
CD2AP,5,0.03885261408055943
LRAT,5,0.012981706768186918
PKMYT1,5,0.10404149189434321
TPK1,5,0.32507189408071513
M6PR,5,0.011100746880159837
CD320,5,0.003700248960053279
TPD52,5,0.019426307040279714
PKIA,5,0.012025809120173156
MACC1,5,0.007770522816111886
CDAN1,5,0.026503982684704518
PKHD1,5,0.2700248876350449
TP53INP2,5,0.01604175090656896
SCAMP3,5,0.032747203296471517
CD164,5,0.061648601921246854
CCZ1,5,0.05083730932339866
GEMIN2,5,0.041422231413929755
TRIM45,5,0.048288248928695286
TPST2,5,0.05067370791403205
CARTPT,5,0.02960199168042623
TPSG1,5,0.010238794441854092
NPHS2,5,0.009152976941465125
CCNL1,5,0.020216906374928217
GLRA2,5,0.03626243980852213
CCPG1,5,0.013690921152197132
NOL3,5,0.03166673060013596
CCT4,5,0.020905402748677138
TRIM41,5,0.0383715817157525
CCT5,5,0.13631232231394963
PLPP2,5,0.08772227414083522
CARINH,5,0.02608675516837562
LRIG1,5,0.03141511367085234
CARF,5,0.1488423349770157
CERS4,5,0.05920398336085246
CERT1,5,0.03733663253364679
BRCC3,5,0.008921711381461795
PRKACB,5,0.018035799134662103
CIMAP1B,5,0.03051225292459933
CIMAP2,5,0.053654432198319224
CIRSR,5,0.06325838665427332
ACSL5,5,0.023122875385048626
BTN3A3,5,0.005193299415434777
BTN2A3P,5,0.03975547482681242
BTN1A1,5,0.005620019742296731
BTF3,5,0.03752792495286036
PPFIA1,5,0.010223032956850085
FAT3,5,0.27883739667094604
SEC61G,5,0.26613937850295466
SEC63,5,0.036693342378688334
SECISBP2,5,0.008880597504127868
NHLRC2,5,0.008880597504127868
SELENOF,5,0.012580846464181148
CLCN5,5,0.004440298752063934
MC1R,5,0.016281095424234424
FSD1,5,0.01924129459227705
TXNL4B,5,0.01049698959151114
NRON,5,0.01730647552494252
NRG4,5,0.048843286272703276
MATR3,5,0.013526465642861429
CHST15,5,0.33681229509868854
MAX,5,0.03785550442635946
GPR161,5,0.007983903839474957
GPR162,5,0.0335242555780827
GPR17,5,0.03967406934969126
FSHR,5,0.027879682974214087
PREX2,5,0.10497661042448135
LEFTY2,5,0.01894286975712218
MBNL2,5,0.31334304767549787
PHLDA2,5,0.06210271728228086
FSHB,5,0.20854073951625116
GPR180,5,0.022145963778022394
CIC,5,0.014649491202237597
SELENON,5,0.039252240968245186
LBX1,5,0.004964500688071482
SELENOO,5,0.007400497920106558
CLPTM1L,5,0.2930538659057861
CLSPN,5,0.034114239717824534
MDC1,5,0.012159018082735073
LAMA3,5,0.37002489600532784
NFYB,5,0.022201493760319675
LAGE3,5,0.03992568627897487
CLTRN,5,0.014994135404069296
PHC1,5,0.04687280745494616
SEMA4C,5,0.014720207071251951
CMC1,5,0.20816816098068136
PRMT2,5,0.012580846464181148
GRAMD4,5,0.011450214837498203
PRMT9,5,0.03478234022450082
SEMA6D,5,0.1254616258508532
KTN1,5,0.01043264637348355
BRD3,5,0.06335521697779539
PHC3,5,0.024873895787024817
GPSM2,5,0.004810323648069262
RPS3A,5,0.08455068873721742
BRD7,5,0.0405177261125834
LAYN,5,0.010175684640146518
U1,5,0.007400497920106558
TJP3,5,0.005889562928084802
FOXP4,5,0.03652145723572586
NHERF2,5,0.030342041472436885
CLEC16A,5,0.2665146918836325
CLEC18A,5,0.06540892102510695
CLEC1A,5,0.014800995840213115
LARP1,5,0.04597394586017029
UBA3,5,0.2703678460336781
CLEC4F,5,0.018237360166973426
PRLHR,5,0.3291370207818387
UBAP1,5,0.5267715533409181
MCTP1,5,0.2700248876350449
BRDT,5,0.06065879272939931
TMC4,5,0.07316799639714212
TMCC2,5,0.050976479798174
MAT2B,5,0.00913967684562102
CFHR5,5,0.0116518438283576
MAP6,5,0.010662368415047854
PPP1R15B,5,0.03199440820248735
TSPAN2,5,0.00397785599808065
TMEM204,5,0.019647025251074916
FZD2,5,0.005238146805882962
ACADL,5,0.011463165708858384
PPP1R9A,5,0.27750625492499714
GP9,5,0.02934646893279588
GPA33,5,0.031577924625094685
PPP2R1A,5,0.014800995840213115
C3orf62,5,0.004234729365394308
PPP2R5A,5,0.032036755496141295
PPP3R1,5,0.005880723444458008
RTCA,5,0.0077721675740298
FXYD6,5,0.006660448128095901
PPP1R14A,5,0.007770522816111886
TSPAN13,5,0.028990058632956645
MAPKAPK5,5,0.014800995840213115
PPP1CC,5,0.024331710158989772
TMOD3,5,0.0327324023006313
TMIGD3,5,0.009859121239682135
TMEM97,5,0.008572243424123428
RTL10,5,0.012676025090209184
TMEM64,5,0.006943782701394158
TMEM59,5,0.01850124480026639
TMEM54,5,0.015595110380917881
LINC01093,5,0.008617493945356009
GABPB2,5,0.040288310677060096
SDF2L1,5,0.019758071817133956
C8G,5,0.003700248960053279
G6PC2,5,0.034856345203701886
TSNAX,5,0.007400497920106558
PIGN,5,0.006619334250761977
MAP4,5,0.0245638845660462
MAPKAPK3,5,0.008861479551167594
TSPYL5,5,0.07094696582755008
GPR148,5,0.030851731887863006
GPM6A,5,0.1920454811750649
CHMP4C,5,0.46364119469467585
RRH,5,0.005920398336085247
C1QTNF4,5,0.004440298752063934
LHX2,5,0.011100746880159837
C1QTNF1,5,0.06625768572564736
CHN2,5,0.039406656095334495
LHFPL2,5,0.014475373931728427
LHCGR,5,0.3132568779993911
PRDM2,5,0.003700248960053279
C1GALT1C1,5,0.017768595506175846
C1GALT1,5,0.213375592784082
FUBP3,5,0.01406094604820246
GPR137B,5,0.03992568627897487
C17orf99,5,0.07993318917384425
NRCAM,5,0.011265005401175029
LIAT1,5,0.007600928072109443
MARS2,5,0.01876225047750785
NR2C1,5,0.01386565513086631
CHML,5,0.012818690244557904
LINC00173,5,0.0043357958517848474
LINC-ROR,5,0.01406094604820246
CHAD,5,0.007400497920106558
LIN7A,5,0.07400497920106557
SDSL,5,0.008212496997451585
TMEM158,5,0.00795553526411455
FXYD2,5,0.07400497920106557
MARCHF6,5,0.11605725442868065
ZNF467,5,0.0047191045794949486
LIMD1,5,0.09620812357273918
C1orf52,5,0.007400497920106558
GPHN,5,0.266593428956502
ZNF415,5,0.024873179673713545
TMEM107,5,0.011840796672170494
FUT6,5,0.21314352794354063
ROGDI,5,0.008254470971110612
KCNN3,5,0.07186080204440241
NAP1L3,5,0.026641792512383605
VARS2,5,0.007934978325447588
HENMT1,5,0.016651120320239757
VEGFD,5,0.009620647296138525
ARMC9,5,0.020570645809521292
NUTF2,5,0.012580846464181148
RNASEH2B,5,0.04343089796485255
IGKV1OR2-108,5,0.007153151150342874
SPMIP8,5,0.052882198211413954
DPH6,5,0.2859672701989036
EPHA6,5,0.2734778280808077
RBKS,5,0.01443097094420779
DPM1,5,0.007770522816111886
RNASEH2A,5,0.03626243980852213
EPG5,5,0.052833513241527255
HEXB,5,0.007400497920106558
YPEL4,5,0.06657536554650322
NANP,5,0.02696680831356914
RASIP1,5,0.024721345636780974
ARRDC1,5,0.013022820645520846
EPPK1,5,0.007585510368109221
VAT1,5,0.016206679306260022
IKZF4,5,0.007400497920106558
NUP58,5,0.5415725491811313
ARSK,5,0.024470568650379006
VCPIP1,5,0.010360697088149181
RASA2,5,0.021798525896251947
RNF123,5,0.009620647296138525
RASGRP2,5,0.0407471415481067
RASA4,5,0.05110043813833578
PAK1IP1,5,0.01948438329570382
SPRY2,5,0.01191400328190586
SPRR3,5,0.019097396021608308
DOCK1,5,0.003700248960053279
RASGEF1B,5,0.16314157187297929
NXT2,5,0.010665124128129078
HEY1,5,0.018910708694294523
PABPC1P1,5,0.02930873436446119
ARIH2,5,0.00980565974414119
VNN3P,5,0.007400497920106558
RBM5,5,0.011100746880159837
RBMS1,5,0.004419741813396972
SLC23A2,5,0.02549021756439195
DVL1,5,0.014253950530523606
DYNC1I1,5,0.46253112000665986
SOX6,5,0.027142970677084165
DUSP16,5,0.37395686199745987
P2RY4,5,0.022571518656325
DYRK4,5,0.3086611031264917
NAA10,5,0.03700248960053278
AMELX,5,0.030342041472436885
ARID5A,5,0.02660211762075637
XRCC3,5,0.012580846464181148
SP8,5,0.04104081978201784
MSMO1,5,0.011623920969234034
SPEF1,5,0.013231062434217176
ENTPD8,5,0.010360697088149181
DRD4,5,0.016281095424234424
DRD5,5,0.2305262696160512
RBM3,5,0.02269486028832677
VIT,5,0.019517785417347694
HGD,5,0.014800995840213115
NAGK,5,0.03288041225903343
SPAG9,5,0.00574100378834545
RBM39,5,0.014161444306522272
YBX3,5,0.03999942440366533
NADK,5,0.021338102336307247
DTX4,5,0.007400497920106558
HHLA2,5,0.015726058080226434
SPACA9,5,0.010175684640146518
SPACA3,5,0.01937456546912839
MRPL3,5,0.12526577565279126
ALDH1A3,5,0.12549497331700968
RBP3,5,0.04862743841670017
VANGL2,5,0.05848449050750876
HBQ1,5,0.00780135822411233
SKAP1-AS2,5,0.030851731887863006
NCAM2,5,0.31425911051068944
EVL,5,0.020351369280293036
MPST,5,0.01424458686826799
ST6GALNAC4,5,0.011470771776165166
ST6GALNAC2,5,0.04132438038587502
NUMA1,5,0.01073072198415451
ST3GAL6,5,0.2890491759732705
ETV3,5,0.15994246475261004
DHX29,5,0.011524836524859276
ASPSCR1,5,0.03131150669997084
DHX36,5,0.02917609855251072
ZBTB10,5,0.004070273856058606
NBPF10,5,0.0760460897718041
STAG1,5,0.05273338364191715
NCAN,5,0.004810323648069262
IMMP2L,5,0.033169031677917585
RNF4,5,0.02756171551773019
INHBB,5,0.0781554489934172
DEPDC7,5,0.013924859114227164
MPHOSPH6,5,0.003700248960053279
PAX1,5,0.03575222880759766
NCAPH,5,0.003700248960053279
SIX1,5,0.06845460576098567
RAP1GAP,5,0.038164367773989516
IMP3,5,0.007400497920106558
MPI,5,0.015579072775277576
ZBTB17,5,0.025696173333703328
DERL3,5,0.003700248960053279
NUF2,5,0.13407676287972098
STAM,5,0.00795553526411455
PATJ,5,0.020772671152391613
ST18,5,0.2404907880433225
ETFB,5,0.004255286304061271
DIP2A,5,0.013135883808189142
SRP54,5,0.015798007365560803
UXS1,5,0.017021145216245082
NUP35,5,0.5415725491811313
VAMP2,5,0.009207851381825099
NUP37,5,0.5420445580680616
DNAAF2,5,0.033302240640479513
IL17RD,5,0.01984090977921539
ASCC3,5,0.02132782386697376
ERLIN2,5,0.023547973243005723
NARS2,5,0.004070273856058606
DNAJA1,5,0.012536443476660507
DNAJA3,5,0.014800995840213115
ERCC6,5,0.012983145753893607
VAMP4,5,0.04418713966463623
VAMP7,5,0.018958538556754043
AKR1C1,5,0.2418543509369235
AKIRIN2,5,0.00797773675787487
SSTR5,5,0.07400497920106557
DLG5,5,0.019841330206512752
MRC2,5,0.007400497920106558
UTS2,5,0.016651120320239757
ESX1,5,0.053975384562984154
DLEU1,5,0.009785102805474226
ESCO1,5,0.024636358612689067
SSBP3,5,0.008436567628921475
SSBP1,5,0.03108209126444754
DLX6,5,0.02471940202206203
SRXN1,5,0.01276071967751707
ASMT,5,0.007400497920106558
SRSF7,5,0.021461443968309016
ERP44,5,0.07388916292177923
DLX4,5,0.08004140797146626
ERP29,5,0.03750880699990008
MT-ATP8,5,0.008140547712117212
E2F8,5,0.2137892822170828
ZBTB18,5,0.2715288318924594
SLC39A4,5,0.011424517989832378
SMUG1,5,0.012950871360186477
WNT10B,5,0.007400497920106558
HNRNPA0,5,0.013365299243712441
APBA3,5,0.052975230944762766
AP5B1,5,0.009580972404511286
REV1,5,0.01350738866998748
SLC47A1,5,0.009990672192143854
SLC48A1,5,0.03703949209013332
OPRL1,5,0.009823749850168114
MUC17,5,0.025161692928362296
MUC19,5,0.03015702902443422
MYL2,5,0.029510397932784097
ENDOU,5,0.02092254441805952
ENHO,5,0.07867964598542579
MUC22,5,0.00893466225282198
WNT11,5,0.10625725951161995
WNT2B,5,0.03286561126319322
SMYD2,5,0.26437930717908825
WNT5B,5,0.007400497920106558
HSPBP1,5,0.05568874684880184
HSPB8,5,0.038143399696549216
WRAP53,5,0.03478234022450082
WNT6,5,0.009569254949471117
ELOB,5,0.5895951386245171
MTREX,5,0.010545709536151847
ELOVL5,5,0.019220737653610088
HSPA13,5,0.15156075998683766
ELOVL6,5,0.03050659155569928
SNAP47,5,0.012580846464181148
SNAP29,5,0.022030316375513295
ELP4,5,0.252913557284308
EMC1,5,0.0296739409657606
EMC2,5,0.3021656916084043
MYL12B,5,0.07856094553624068
HSD11B2,5,0.008880597504127868
SLC5A8,5,0.013135883808189142
HOXC6,5,0.007400497920106558
SMAD5,5,0.012375277077511522
MYADM,5,0.08852989535498137
WDTC1,5,0.010878997384949983
SLC6A7,5,0.02049670683666846
HOXA13,5,0.004440298752063934
MYBPH,5,0.026677833757815364
RHBDL2,5,0.023558066733349838
SMARCA5,5,0.03632193552575053
SLCO1B3,5,0.028566012170423826
OR10A5,5,0.015646368478189912
WDR5,5,0.009726067216537264
SLC9A6,5,0.25901742720372944
HOXB5,5,0.02039426102504865
MYF5,5,0.00811999077345025
OSBPL1A,5,0.015727599666032554
SMARCAD1,5,0.06194668720440028
RFX1,5,0.024569235616030152
WFS1,5,0.006639891189428939
RHOD,5,0.003700248960053279
RHOC,5,0.011982228410199199
RHOBTB3,5,0.02826245451137563
HOGA1,5,0.015646368478189912
HRNR,5,0.009620647296138525
HRK,5,0.01406094604820246
OSBPL3,5,0.01554104563222377
RGL1,5,0.03718750204853545
HOMER3,5,0.014800995840213115
HOOK1,5,0.005193742060885707
SLC6A14,5,0.003515236512050615
RFXANK,5,0.009782006678793366
ANKRD55,5,0.18630922774314204
SMARCAL1,5,0.01246778330151285
APMAP,5,0.07511505388908155
ELAVL3,5,0.009708014285473115
RBP7,5,0.012950871360186477
SNHG7,5,0.03922263897656476
SLC27A1,5,0.016877246645576344
EDEM1,5,0.012677461162517539
EDEM3,5,0.04588308710466066
RCBTB2,5,0.032517787860948215
EDN3,5,0.024051618240346313
IFNA13,5,0.008736698933459129
SLC28A1,5,0.03199975300654075
OIP5,5,0.06135218345155006
MYOZ2,5,0.006256513955772564
VPS41,5,0.008695585056125206
EEF1B2P2,5,0.00980565974414119
SLC29A2,5,0.021718405701646046
SOAT2,5,0.01406094604820246
SLC2A6,5,0.03256219084846885
EFNA1,5,0.01967379999594912
AMOT,5,0.01025462749729824
EDC4,5,0.030910736594777593
ECT2,5,0.013320896256191803
VPS29,5,0.031131180627997395
ARID4A,5,0.05023457988168332
VPS18,5,0.03523540256683986
IFT43,5,0.010340140149482216
VPS28,5,0.5267715533409181
EARS2,5,0.020608331013630066
AMIGO2,5,0.04879446681734152
VPS33A,5,0.03988128329145424
ECSIT,5,0.012794227487544219
SLC25A19,5,0.007400497920106558
SLC25A24,5,0.2681582455727736
XPR1,5,0.04403043004778793
SLC25A37,5,0.005213488294989141
MT-RNR1,5,0.009620647296138525
SON,5,0.03564079798323318
SNX27,5,0.04097980437395253
ARFGEF1,5,0.06086909539287643
SLC30A2,5,0.019981344384287707
EIF5A2,5,0.21872391322095328
EIF3F,5,0.020351369280293036
SLC39A1,5,0.05176202233892806
MTFMT,5,0.04566991165068425
EIF3K,5,0.011841709148529686
EIF4A3,5,0.01406094604820246
VSTM1,5,0.01762825570130765
EIF5B,5,0.012817251258851218
OXGR1,5,0.020351369280293036
APPL1,5,0.022830781950514984
OTUD6B,5,0.032192165952463526
HTR3A,5,0.3237717840046619
APOL4,5,0.003700248960053279
OTUD6A,5,0.011100746880159837
HTR1B,5,0.0051803485440745905
HYDIN,5,0.28565871791614617
AQP7,5,0.016651120320239757
VSIG1,5,0.010053541408471485
EHHADH,5,0.007770522816111886
EFTUD2,5,0.02688928546805302
SLC35B2,5,0.02909039683477509
EHBP1,5,0.0318221410564582
OLIG1,5,0.01859348204037163
SNTG1,5,0.2782022068393939
OXTR,5,0.05393626782744326
MTCH2,5,0.007400497920106558
EIF2B4,5,0.007572765066135704
SNRPD1,5,0.01858611073821627
ICAM5,5,0.024425879678081318
EIF1,5,0.009058710791796286
RIMS2,5,0.27607088029210675
ICA1,5,0.031111693256127972
IBTK,5,0.013393324038069069
ATF6B,5,0.029211409845753943
DNM3,5,0.266458627558917
NCBP2,5,0.5944207209976141
SHOX2,5,0.02739109757162004
RABEP2,5,0.016498382265944224
FAM76B,5,0.04010329822905743
AIDA,5,0.051063435648735236
CYP4F2,5,0.009396875446379044
IVL,5,0.010216798517480443
USP36,5,0.007400497920106558
RABAC1,5,0.015455294778469833
STRA6,5,0.018622865733156604
PCDH10,5,0.028467865374169905
PCDH11X,5,0.0051803485440745905
DDX24,5,0.01850124480026639
SV2B,5,0.10651606355789585
DDX23,5,0.017040330526974918
AHSA2P,5,0.025161692928362296
CYP4V2,5,0.03478234022450082
DDX18,5,0.003700248960053279
STRAP,5,0.02610344041426955
MKNK2,5,0.008582521893456912
AHRR,5,0.05254353523275655
ATP1A4,5,0.07400497920106557
DDT,5,0.012280304020870155
ITPRID2,5,0.006256513955772564
SWAP70,5,0.030549255414199866
AIG1,5,0.009003412626782155
SH3PXD2B,5,0.18345646449498734
STK40,5,0.036099628854279794
PDCD6,5,0.030342041472436885
JOSD1,5,0.010257090117267685
RAD23A,5,0.008510572608122541
HAND2-AS1,5,0.005587111321939041
AK2,5,0.008893548375488055
JAZF1,5,0.007770522816111886
USP38,5,0.08009764468317995
RNMT,5,0.37002489600532784
EZH1,5,0.05825836418217218
F2RL2,5,0.0052214624214085145
CYP26A1,5,0.03866760163255677
DDX53,5,0.022271346270727573
AWAT2,5,0.011100746880159837
SH3GL1,5,0.007842472101446254
FAM89A,5,0.0365474076494719
SYMPK,5,0.009660925411466228
H3C13,5,0.5036449973405852
AFG3L2,5,0.01961131948828238
QSOX1,5,0.022328088747888195
NCOA1,5,0.005550373440079919
H3C15,5,0.5036449973405852
SIM2,5,0.18397737529486627
MKRN1,5,0.01443097094420779
JPH2,5,0.05593081354722828
SHROOM4,5,0.01924129459227705
MLLT3,5,0.03700248960053278
PCIF1,5,0.059391668210881834
ISLR,5,0.005428228216917958
AGBL4,5,0.259336517462234
ATP5MC2,5,0.008880597504127868
SHOC1,5,0.03538380718381664
H3P5,5,0.07455553112908475
USP24,5,0.008140547712117212
H3P45,5,0.010990356119518246
AGMAT,5,0.012159018082735073
AGK,5,0.07400497920106557
ATP2A1,5,0.014240819261538381
SULT1A2,5,0.009027168476823312
DBN1,5,0.02090640662430103
ZCCHC14,5,0.010329244971988727
NDST1,5,0.07560099474740693
H3P30,5,0.021603455172872557
H3P31,5,0.02917567154921796
USP20,5,0.012272492384176707
USP2,5,0.029231966784420905
DAPL1,5,0.015132579260911223
SULT1B1,5,0.01900249539067394
NDNF,5,0.008770206743486279
DCLK2,5,0.011592038835479018
PCOLCE,5,0.07805469611845721
AGPAT1,5,0.052597599981450666
AHNAK2,5,0.003700248960053279
RAB25,5,0.010856736018182989
SIM1,5,0.003700248960053279
ZC3H11A,5,0.017761195008255737
SHANK2,5,0.2734778280808077
SIK2,5,0.07474502899307622
RAB5B,5,0.014004414466868311
NUDT11,5,0.013561699752343
RAB4B,5,0.020000723602416445
PCED1B,5,0.195251233100954
RAB44,5,0.30589416769880523
ATRIP,5,0.012593797335541335
ATP9A,5,0.044783137381445064
SHB,5,0.006456317727132963
NDEL1,5,0.046707096288605865
RAB3GAP2,5,0.015425515636915441
ATP6V1H,5,0.5518510185146126
SHKBP1,5,0.06169795115992837
RAB3GAP1,5,0.008409226900494414
PCOLCE2,5,0.03986764701457728
RAB3D,5,0.012011082252865036
NCK1,5,0.038422521203782374
AFMID,5,0.006660448128095901
B3GNT3,5,0.008140547712117212
B4GALNT1,5,0.007400497920106558
UQCRQ,5,0.01835813644257514
ATG4C,5,0.037379914994458224
PYCR1,5,0.010536627610773525
KANK2,5,0.009250622400133196
MORC2,5,0.009627225516511953
UQCRH,5,0.007770522816111886
PDE1C,5,0.3281144372980577
KALRN,5,0.008793230514793278
CYBRD1,5,0.011840796672170494
RAMP3,5,0.042182838144607375
NUAK2,5,0.00795553526411455
MOGAT2,5,0.036223998333214914
INPPL1,5,0.01406094604820246
RAE1,5,0.5415725491811313
SIRPB1,5,0.039289243457845714
ZDHHC3,5,0.07560842041708865
SYNPO,5,0.008140547712117212
NCF1C,5,0.03804595980726781
RNF8,5,0.0413169798879549
INPP1,5,0.06042506551767004
PXDNL,5,0.02224260763765359
DENND1A,5,0.014044274268246768
RAI1,5,0.04228459499100884
USP45,5,0.03992568627897487
ATOH8,5,0.00849001566945558
MORN4,5,0.014074603826535173
AK5,5,0.00874204026353302
UPK3A,5,0.07223852146141346
INMT,5,0.010677305122451596
STH,5,0.014800995840213115
SINHCAF,5,0.02267192945459576
INSL3,5,0.013633914736665321
ATP11A,5,0.2945899280518186
AK3,5,0.022385634111833128
CYFIP2,5,0.006569483489900694
MIR3945HG,5,0.019426307040279714
RALGAPA2,5,0.012865547478837766
ZNF750,4,0.03801901167752077
CALML5,4,0.01406094604820246
OLFML3,4,0.012354720138844559
PIK3R6,4,0.04790342303684975
MAML1,4,0.011100746880159837
MAN1A1,4,0.0073432002367089634
OXNAD1,4,0.1736852599174922
XPNPEP1,4,0.16924812811606343
MID2,4,0.004255286304061271
TRNT1,4,0.07769392184485203
NOSIP,4,0.01924129459227705
ADRA2C,4,0.5836847776444255
ZFP57,4,0.03108209126444754
B9D1,4,0.008770206743486279
CALCB,4,0.17098114873408266
ADGRF5,4,0.03271760130479109
MYOM1,4,0.050932299649361586
AMT,4,0.03776474088630376
BCL2L13,4,0.0065165495574271625
BCL7A,4,0.0033302240640479507
ARAP2,4,0.007400497920106558
MAL2,4,0.0170365629202453
MYH7B,4,0.01739117011225041
ANGPTL6,4,0.024421643136351638
ZDHHC1,4,0.0051803485440745905
ZCCHC3,4,0.02581641883902424
AGAP1,4,0.32213936819277544
MAK,4,0.00487199446407015
ZFP42,4,0.05254353523275655
MYBBP1A,4,0.014245958496205123
OSBPL10,4,0.01798506007033896
ANK2,4,0.048524197608967305
UPP2,4,0.07902873086713523
AARS2,4,0.035211569103866996
OXSM,4,0.006290423232090574
ATP8A1,4,0.01850124480026639
ZCCHC2,4,0.014010526889632441
ANXA11,4,0.01935840397911265
ANK3,4,0.007616553827724227
OMD,4,0.011840796672170494
ABHD16A,4,0.009045053013463571
ARAFP2,4,0.017620880611161023
MT4,4,0.011592456267192769
AP2S1,4,0.5518510185146126
OSBP2,4,0.0051803485440745905
ABT1,4,0.007400497920106558
MYH2,4,0.008325560160119878
ABRAXAS2,4,0.02034016512715492
