chembl_id,smiles,target_gene,population_target,source,activity_nM,mw,qed,sa_score,admet_score,best_similarity,generation_method,score_efficacy,score_selectivity,score_safety,score_resistance,score_novelty,score_synth,score_overall,rank,herg_alerts,herg_risk,brenk_alerts,mutagenicity_risk,cyp_2d6_risk,cyp_3a4_risk,reactive_alerts,tox_score,offtarget_flags,n_offtarget_flags,selectivity_score,score_tox,score_selectivity_new,score_rebalanced,rank_new
,CSc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1O,PARP1,resistant,scout2,5.92,299.4,0.648,2.6,70.0,0.637,bioisostere,73.5,99.4,70.0,73.5,100,82.2,81.0,155,0,low,0,low,low,low,0,100,[],0,100,100,100,85.4,75
,NC(=O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2cccs2)nn1CC1CCCCC1,CHEK2,resistant,scout2,3.59,458.0,0.547,3.9,70.0,0.512,bioisostere,80.7,99.6,70.0,80.7,100,67.8,83.6,99,0,medium,0,low,low,low,0,85,[],0,100,85,100,85.4,76
,CN(Cl)c1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1,PARP1,resistant,scout2,5.98,300.7,0.73,2.6,70.0,0.635,r_group,73.4,99.4,70.0,73.4,100,82.2,81.0,156,0,low,0,low,low,low,0,100,[],0,100,100,100,85.4,77
,CNC(=O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccccc2)nn1CC1CCCCC1,CHEK2,resistant,scout2,3.56,466.0,0.524,4.1,70.0,0.457,r_group,80.8,99.6,70.0,80.8,100,65.6,83.5,103,0,medium,0,low,low,low,0,85,[],0,100,85,100,85.3,78
,CN(C(=O)O)c1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1,PARP1,resistant,scout2,5.93,310.3,0.689,2.9,70.0,0.616,r_group,73.5,99.4,70.0,73.5,100,78.9,80.9,159,0,low,0,low,low,low,0,100,[],0,100,100,100,85.3,79
,NC(=O)c1cccc2[nH]c(-c3ccc(OC4CC4)c(O)c3)nc12,PARP1,resistant,scout2,5.94,309.3,0.689,2.9,70.0,0.592,r_group,73.5,99.4,70.0,73.5,100,78.9,80.9,161,0,low,0,low,low,low,0,100,[],0,100,100,100,85.3,80
,NC(=O)Oc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1O,PARP1,resistant,scout2,5.89,312.3,0.579,2.9,70.0,0.612,r_group,73.6,99.4,70.0,73.6,100,78.9,80.9,164,0,low,0,low,low,low,0,100,[],0,100,100,100,85.3,81
,NC(=O)c1cccc2[nH]c(-c3ccc(OCl)c(O)c3)nc12,PARP1,resistant,scout2,6.02,303.7,0.692,2.6,70.0,0.613,r_group,73.3,99.4,70.0,73.3,100,82.2,80.9,165,0,low,0,low,low,low,0,100,[],0,100,100,100,85.3,82
,N#Cc1cnc(NC(=O)Nc2cc(F)ccc2OC2CCOC2)cn1,CHEK1,resistant,scout2,5.86,343.3,0.881,3.1,70.0,0.543,r_group,73.7,99.4,70.0,73.7,100,76.7,80.8,169,0,low,0,low,low,low,0,100,[],0,100,100,100,85.2,83
,CCOc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1O,PARP1,resistant,scout2,6.02,297.3,0.688,2.8,70.0,0.664,r_group,73.3,99.4,70.0,73.3,100,80.0,80.8,170,0,low,0,low,low,low,0,100,[],0,100,100,100,85.2,84
,CN(C#N)c1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1,PARP1,resistant,scout2,6.07,291.3,0.571,2.8,70.0,0.602,r_group,73.2,99.4,70.0,73.2,100,80.0,80.8,172,0,low,0,low,low,low,0,100,[],0,100,100,100,85.2,85
,CN(F)c1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1,PARP1,resistant,scout2,6.16,284.3,0.726,2.6,70.0,0.595,r_group,72.9,99.4,70.0,72.9,100,82.2,80.8,171,0,low,0,low,low,low,0,100,[],0,100,100,100,85.2,86
,CC(C)Oc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1O,PARP1,resistant,scout2,6.06,311.3,0.689,2.9,70.0,0.588,r_group,73.2,99.4,70.0,73.2,100,78.9,80.7,178,0,low,0,low,low,low,0,100,[],0,100,100,100,85.1,87
CHEMBL551440,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,MTOR,escape_route,scout1,0.38,0.0,0.393,2.72,87.9,,database,100.0,80.0,87.9,70.0,70,80.9,85.6,65,0,medium,0,low,high,low,0,75,[],0,100,75,100,85.1,88
CHEMBL551440,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,MTOR,escape_route,scout1,0.38,0.0,0.393,2.72,87.9,,database,100.0,80.0,87.9,70.0,70,80.9,85.6,66,0,medium,0,low,high,low,0,75,[],0,100,75,100,85.1,89
CHEMBL3142900,O=C[C@H](CC(=O)O)NC(=O)C1CCCN2C(=O)CC[C@H](NC(=O)c3ccccc3F)C(=O)N12,CD274,immune,scout1,1.0,0.0,0.467,3.65,89.3,,database,99.0,99.9,89.3,29.7,70,70.6,84.0,81,0,low,0,low,low,low,0,100,[],0,100,100,100,85.1,90
CHEMBL557963,COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5ccncc5)cc4)nc32)CC1,MTOR,escape_route,scout1,0.3,0.0,0.375,2.79,87.5,,database,100.0,80.0,87.5,70.0,70,80.1,85.5,67,0,medium,0,low,high,low,0,75,[],0,100,75,100,85.0,91
CHEMBL538378,COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc32)CC1,MTOR,escape_route,scout1,0.2,0.0,0.375,2.78,87.5,,database,100.0,80.0,87.5,70.0,70,80.2,85.5,69,0,medium,0,low,high,low,0,75,[],0,100,75,100,85.0,92
,N#Cc1cnc(NC(=O)Nc2cc(C(=O)O)ccc2OC2CCOC2)cn1,CHEK1,resistant,scout2,5.96,369.3,0.723,3.4,70.0,0.428,r_group,73.4,99.4,70.0,73.4,100,73.3,80.6,180,0,low,0,low,low,low,0,100,[],0,100,100,100,84.9,93
,N#Cc1cnc(NC(=O)Nc2cc(C(N)=O)ccc2OC2CCOC2)cn1,CHEK1,resistant,scout2,5.99,368.4,0.718,3.4,70.0,0.528,r_group,73.3,99.4,70.0,73.3,100,73.3,80.5,193,0,low,0,low,low,low,0,100,[],0,100,100,100,84.9,94
,Cc1ccc(OC2CCOC2)c(NC(=O)Nc2cnc(C#N)cn2)c1,CHEK1,resistant,scout2,6.18,339.4,0.885,3.1,70.0,0.467,r_group,72.9,99.4,70.0,72.9,100,76.7,80.5,194,0,low,0,low,low,low,0,100,[],0,100,100,100,84.9,95
CHEMBL558955,COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5ccc(CO)cc5)cc4)nc32)CC1,MTOR,escape_route,scout1,0.08,0.0,0.306,2.78,71.1,,database,100.0,80.0,71.1,70.0,70,80.2,82.2,119,0,medium,0,low,low,low,0,85,[],0,100,85,100,84.9,96
,CON(C)c1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1,PARP1,resistant,scout2,6.47,296.3,0.724,2.8,70.0,0.553,r_group,72.2,99.4,70.0,72.2,100,80.0,80.3,204,0,low,0,low,low,low,0,100,[],0,100,100,100,84.8,97
,N#Cc1ccc(OC2CCOC2)c(NC(=O)Nc2cnc(C#N)cn2)c1,CHEK1,resistant,scout2,6.34,350.3,0.861,3.2,70.0,0.47,r_group,72.5,99.4,70.0,72.5,100,75.6,80.3,206,0,low,0,low,low,low,0,100,[],0,100,100,100,84.7,98
,N#Cc1cnc(NC(=O)Nc2cc(O)ccc2OC2CCOCC2)cn1,CHEK1,resistant,scout2,6.33,355.4,0.767,3.2,70.0,0.478,r_group,72.6,99.4,70.0,72.6,100,75.6,80.3,208,0,low,0,low,low,low,0,100,[],0,100,100,100,84.7,99
,N#Cc1cnc(NC(=O)Nc2cc(O)ccc2OC2CCOC2)cn1,CHEK1,resistant,scout2,6.41,341.3,0.774,3.1,70.0,0.436,r_group,72.4,99.4,70.0,72.4,100,76.7,80.2,211,0,low,0,low,low,low,0,100,[],0,100,100,100,84.7,100
,CN(C(N)=O)c1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1,PARP1,resistant,scout2,6.53,309.3,0.685,2.9,70.0,0.527,r_group,72.1,99.3,70.0,72.1,100,78.9,80.2,214,0,low,0,low,low,low,0,100,[],0,100,100,100,84.7,101
,Cl.N#Cc1cnc(NC(=O)Nc2cc[nH]c2)cn1.OC1CCOC1,CHEK1,resistant,scout2,6.52,352.8,0.646,3.0,70.0,0.404,bioisostere,72.1,99.3,70.0,72.1,100,77.8,80.2,210,0,low,0,low,low,low,0,100,[],0,100,100,100,84.6,102
,N#Cc1ccc(OC2CCOCC2)c(NC(=O)Nc2cnc(C#N)cn2)c1,CHEK1,resistant,scout2,6.3,364.4,0.851,3.4,70.0,0.5,r_group,72.6,99.4,70.0,72.6,100,73.3,80.2,212,0,low,0,low,low,low,0,100,[],0,100,100,100,84.6,103
,COc1ccc(OC2CCOC2)c(NC(=O)Nc2cnc(C#N)cn2)c1,CHEK1,resistant,scout2,6.49,355.4,0.843,3.2,70.0,0.502,r_group,72.2,99.4,70.0,72.2,100,75.6,80.1,221,0,low,0,low,low,low,0,100,[],0,100,100,100,84.6,104
,Cc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2OCCN2CCNC(=O)C2)n1,EZH2,resistant,scout2,3.12,476.9,0.503,4.1,70.0,0.452,r_group,82.7,99.7,70.0,82.7,100,65.6,84.4,77,0,medium,0,low,low,low,0,85,['muscarinic'],1,85,85,85,84.6,105
,N#Cc1cnc(NC(=O)Nc2cc(C(N)=O)ccc2OC2CCOCC2)cn1,CHEK1,resistant,scout2,6.46,382.4,0.71,3.5,70.0,0.468,r_group,72.3,99.4,70.0,72.3,100,72.2,80.0,225,0,low,0,low,low,low,0,100,[],0,100,100,100,84.4,106
CHEMBL477989,CN(C)CCOc1ccc(-c2nc(-c3ccncc3)c(-c3ccc4c(c3)CC/C4=N\O)[nH]2)cc1,BRAF,escape_route,scout1,0.3,0.0,0.308,2.72,96.2,,database,100.0,80.0,96.2,70.0,70,80.9,87.3,54,1,medium,0,low,high,low,0,75,['muscarinic'],1,85,75,85,84.4,107
,CC1(COc2ccoc2)COC1.Cl.N#Cc1cnc(NC(N)=O)cn1,CHEK1,resistant,scout2,6.69,367.8,0.842,3.1,70.0,0.401,bioisostere,71.8,99.3,70.0,71.8,100,76.7,80.0,229,0,low,0,low,low,low,0,100,[],0,100,100,100,84.4,108
,CC1(COc2cc[nH]c2)COC1.Cl.N#Cc1cnc(NC(N)=O)cn1,CHEK1,resistant,scout2,6.82,366.8,0.752,3.1,70.0,0.403,bioisostere,71.5,99.3,70.0,71.5,100,76.7,79.8,238,0,low,0,low,low,low,0,100,[],0,100,100,100,84.3,109
CHEMBL381724,COc1cc2c(Nc3cnc(NC(=O)c4ccccc4)nc3)ncnc2cc1OCCCN1CCOCC1,AURKA,resistant,scout1,3.0,0.0,0.303,2.55,86.1,,database,83.3,79.8,86.1,83.3,70,82.8,82.3,116,0,medium,0,low,low,low,0,85,[],0,100,85,100,84.3,110
CHEMBL3898577,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(OCCCN(C)C)nc5F)cc4c32)C1,ATM,resistant,scout1,2.62,0.0,0.272,3.14,95.4,,database,85.2,79.8,95.4,85.2,70,76.2,84.7,73,1,medium,0,low,high,low,0,75,[],0,100,75,100,84.2,111
,Cl.NC(=O)c1cccc2[nH]c(-c3ccncc3)nc12,PARP1,resistant,scout2,5.72,274.7,0.751,2.4,70.0,0.608,bioisostere,74.0,99.4,70.0,74.0,100,84.4,81.4,130,0,low,0,low,high,low,0,90,[],0,100,90,100,84.2,112
,O=C1OCCc2c(-c3ccc[nH]3)[nH]c3cccc1c23,PARP1,resistant,scout2,7.61,252.3,0.654,2.4,70.0,0.615,bioisostere,69.9,99.2,70.0,69.9,100,84.4,79.5,252,0,low,0,low,low,low,0,100,[],0,100,100,100,84.1,113
CHEMBL313044,O=C(O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccsc2)nn1CC1CCCCC1,CHEK2,resistant,scout1,3.2,0.0,0.5,2.86,90.0,,database,82.3,79.7,90.0,82.3,70,79.3,82.5,114,0,medium,0,low,low,low,0,85,[],0,100,85,100,84.1,114
CHEMBL5220647,Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2OCCN2CCOC[C@@H]2CO)n1,EZH2,resistant,scout1,4.6,0.0,0.437,3.64,100.0,,database,77.1,99.5,100.0,77.1,70,70.7,86.6,57,0,medium,0,low,low,low,0,85,['muscarinic'],1,85,85,85,84.0,115
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AKT1,escape_route,scout1,1.5,0.0,0.406,4.95,98.1,,database,93.2,79.9,98.1,65.2,70,56.1,83.6,97,0,medium,0,low,low,low,0,85,[],0,100,85,100,83.9,116
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AKT1,escape_route,scout1,1.5,0.0,0.406,4.95,98.1,,database,93.2,79.9,98.1,65.2,70,56.1,83.6,93,0,medium,0,low,low,low,0,85,[],0,100,85,100,83.9,117
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AKT1,escape_route,scout1,1.5,0.0,0.406,4.95,98.1,,database,93.2,79.9,98.1,65.2,70,56.1,83.6,94,0,medium,0,low,low,low,0,85,[],0,100,85,100,83.9,118
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AKT1,escape_route,scout1,1.5,0.0,0.406,4.95,98.1,,database,93.2,79.9,98.1,65.2,70,56.1,83.6,98,0,medium,0,low,low,low,0,85,[],0,100,85,100,83.9,119
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AKT1,escape_route,scout1,1.5,0.0,0.406,4.95,98.1,,database,93.2,79.9,98.1,65.2,70,56.1,83.6,102,0,medium,0,low,low,low,0,85,[],0,100,85,100,83.9,120
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AKT1,escape_route,scout1,1.5,0.0,0.406,4.95,98.1,,database,93.2,79.9,98.1,65.2,70,56.1,83.6,95,0,medium,0,low,low,low,0,85,[],0,100,85,100,83.9,121
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,AKT1,escape_route,scout1,1.5,0.0,0.406,4.95,98.1,,database,93.2,79.9,98.1,65.2,70,56.1,83.6,96,0,medium,0,low,low,low,0,85,[],0,100,85,100,83.9,122
CHEMBL348326,COC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC)nn1)C3=CC2=O,MAP2K1,sensitive,scout1,0.5,0.0,0.592,4.51,100.0,,database,100.0,100.0,100.0,30.0,70,61.0,86.0,63,0,low,1,medium,low,low,1,85,[],0,100,85,100,83.8,123
,O=C(O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccncc2)nn1CC1CCCCC1,CHEK2,resistant,scout2,3.56,453.9,0.552,4.0,70.0,0.542,bioisostere,80.8,99.6,70.0,80.8,100,66.7,83.6,101,0,medium,0,low,high,low,0,75,[],0,100,75,100,83.8,124
CHEMBL315280,O=C(O)COc1ccccc1Cn1nc(-c2ccccc2)c(Cc2cc3c(cc2Cl)OCO3)c1C(=O)O,CHEK2,resistant,scout1,3.3,0.0,0.325,2.65,86.5,,database,81.9,79.7,86.5,81.9,70,81.7,81.7,126,0,medium,0,low,low,low,0,85,[],0,100,85,100,83.7,125
,CC(=O)c1cccc2[nH]c(-c3ccc(Cl)cc3)nc12,PARP1,resistant,scout2,5.62,270.7,0.713,2.4,70.0,0.451,r_group,74.3,99.4,70.0,74.3,100,84.4,81.5,129,0,medium,0,low,low,low,0,85,[],0,100,85,100,83.6,126
CHEMBL192161,CC1(COc2ccc(Cl)cc2NC(=O)Nc2cnc(C#N)cn2)COC1,CHEK1,resistant,scout1,7.0,0.0,0.833,2.74,100.0,,database,71.1,99.3,100.0,71.1,70,80.7,84.4,76,0,medium,0,low,low,low,0,85,[],0,100,85,100,83.6,127
CHEMBL344741,O=C1NCCc2c(-c3ccc[nH]3)[nH]c3cccc1c23,PARP1,resistant,scout1,8.0,0.0,0.611,2.83,100.0,,database,69.2,99.2,100.0,69.2,70,79.7,83.4,105,0,low,0,low,low,low,0,100,['serotonin_5HT2'],1,85,100,85,83.5,128
CHEMBL3907190,CN(C)CCCOc1ccc(-c2ccc3ncc4[nH]c(=O)n(C5CCOCC5)c4c3c2)cn1,ATM,resistant,scout1,3.22,0.0,0.436,2.77,98.7,,database,82.2,79.7,98.7,82.2,70,80.3,84.2,78,1,medium,0,low,high,low,0,75,[],0,100,75,100,83.5,129
CHEMBL314973,O=C(O)COC1CCCCC1Cn1nc(-c2ccccc2)c(Cc2cc3c(cc2Cl)OCO3)c1C(=O)O,CHEK2,resistant,scout1,3.2,0.0,0.405,3.61,88.1,,database,82.3,79.7,88.1,82.3,70,71.0,81.7,127,0,medium,0,low,low,low,0,85,[],0,100,85,100,83.5,130
,CNC(=O)c1cccc2[nH]c(-c3ccc(Cl)cc3)nc12,PARP1,resistant,scout2,5.68,285.7,0.759,2.5,70.0,0.42,r_group,74.1,99.4,70.0,74.1,100,83.3,81.4,131,0,medium,0,low,low,low,0,85,[],0,100,85,100,83.5,131
,O=C(F)c1cccc2[nH]c(-c3ccc(Cl)cc3)nc12,PARP1,resistant,scout2,5.76,274.7,0.718,2.4,70.0,0.625,r_group,73.9,99.4,70.0,73.9,100,84.4,81.3,141,0,medium,0,low,low,low,0,85,[],0,100,85,100,83.4,132
,NC(=O)c1cccc2[nH]c(-c3ccc(OC(F)(F)F)c(O)c3)nc12,PARP1,resistant,scout2,5.47,337.3,0.684,3.0,70.0,0.405,r_group,74.6,99.5,70.0,74.6,100,77.8,81.3,140,0,medium,0,low,low,low,0,85,[],0,100,85,100,83.4,133
,NS(=O)(=O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2cccs2)nn1CC1CCCCC1,CHEK2,resistant,scout2,3.39,494.0,0.531,4.0,70.0,0.452,bioisostere,81.5,99.7,70.0,81.5,100,66.7,83.9,82,0,high,0,low,low,low,0,70,[],0,100,70,100,83.4,134
CHEMBL538346,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,PIK3CB,escape_route,scout1,3.0,0.0,0.567,2.67,100.0,,database,83.3,99.7,100.0,58.3,70,81.4,86.2,61,0,medium,0,low,high,low,0,75,[],0,100,75,100,83.3,135
,NOc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1O,PARP1,resistant,scout2,5.77,284.3,0.539,2.6,70.0,0.634,r_group,73.9,99.4,70.0,73.9,100,82.2,81.2,145,0,medium,0,low,low,low,0,85,[],0,100,85,100,83.3,136
,COC(=O)c1cccc2[nH]c(-c3ccc(Cl)cc3)nc12,PARP1,resistant,scout2,5.81,286.7,0.731,2.5,70.0,0.564,r_group,73.8,99.4,70.0,73.8,100,83.3,81.2,147,0,medium,0,low,low,low,0,85,[],0,100,85,100,83.3,137
,O=C(c1cccc2[nH]c(-c3ccc(Cl)cc3)nc12)C1CC1,PARP1,resistant,scout2,5.79,296.8,0.725,2.6,70.0,0.452,r_group,73.8,99.4,70.0,73.8,100,82.2,81.2,146,0,medium,0,low,low,low,0,85,[],0,100,85,100,83.3,138
,NS(=O)(=O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccsc2)nn1CC1CCCCC1,CHEK2,resistant,scout2,3.47,494.0,0.531,4.0,70.0,0.466,bioisostere,81.2,99.7,70.0,81.2,100,66.7,83.8,89,0,high,0,low,low,low,0,70,[],0,100,70,100,83.3,139
CHEMBL538346,Cl.Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,PIK3CB,escape_route,scout1,3.0,0.0,0.567,2.67,100.0,,database,83.3,99.7,100.0,58.3,70,81.4,86.2,60,0,medium,0,low,high,low,0,75,[],0,100,75,100,83.3,140
CHEMBL540695,O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)c5cccnc5)CC4)c3n2)cc1,MTOR,escape_route,scout1,0.83,0.0,0.291,2.86,70.8,,database,100.0,79.9,70.8,70.0,70,79.3,82.1,123,0,medium,0,low,high,low,0,75,[],0,100,75,100,83.3,141
,CNOc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1O,PARP1,resistant,scout2,5.72,298.3,0.546,2.8,70.0,0.606,r_group,74.0,99.4,70.0,74.0,100,80.0,81.2,144,0,medium,0,low,low,low,0,85,[],0,100,85,100,83.3,142
,NS(=O)(=O)C(=O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccccc2)nn1CC1CCCCC1,CHEK2,resistant,scout2,3.4,516.0,0.516,4.4,70.0,0.695,r_group,81.5,99.7,70.0,81.5,100,62.2,83.7,90,0,high,0,low,low,low,0,70,[],0,100,70,100,83.2,143
,CN.Clc1cc2c(cc1Cc1cn(CC3CCCCC3)nc1-c1ccsc1)OCO2.O,CHEK2,resistant,scout2,3.57,464.0,0.581,3.9,70.0,0.445,bioisostere,80.8,99.6,70.0,80.8,100,67.8,83.6,100,0,high,0,low,low,low,0,70,[],0,100,70,100,83.2,144
,CN(C)C(=O)c1cccc2[nH]c(-c3ccc(Cl)cc3)nc12,PARP1,resistant,scout2,6.02,299.8,0.786,2.6,70.0,0.442,r_group,73.3,99.4,70.0,73.3,100,82.2,80.9,162,1,medium,0,low,low,low,0,85,[],0,100,85,100,83.1,145
CHEMBL5219443,Nc1nc(Cl)cc(-c2nn(C(F)F)cc2Cc2ccccc2OCCN2CCO[C@H](CO)C2)n1,EZH2,resistant,scout1,5.5,0.0,0.437,3.57,100.0,,database,74.6,99.5,100.0,74.6,70,71.4,85.5,68,0,medium,0,low,low,low,0,85,['muscarinic'],1,85,85,85,83.1,146
,CCC(=O)c1cccc2[nH]c(-c3ccc(Cl)cc3)nc12,PARP1,resistant,scout2,6.14,284.7,0.721,2.5,70.0,0.467,r_group,73.0,99.4,70.0,73.0,100,83.3,80.9,163,0,medium,0,low,low,low,0,85,[],0,100,85,100,83.0,147
CHEMBL561708,COC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,MTOR,escape_route,scout1,4.3,0.0,0.582,2.68,100.0,,database,78.1,99.6,100.0,54.7,70,81.3,84.1,79,0,medium,0,low,low,low,0,85,[],0,100,85,100,83.0,148
,NC(=O)c1cccc2[nH]c(-c3ccc(OS(N)(=O)=O)c(O)c3)nc12,PARP1,resistant,scout2,5.84,348.3,0.54,3.0,70.0,0.619,r_group,73.7,99.4,70.0,73.7,100,77.8,80.9,160,0,medium,0,low,low,low,0,85,[],0,100,85,100,83.0,149
,Cl.N#Cc1cnc(NC(=O)Nc2ccncc2)cn1.OC1CCOC1,CHEK1,resistant,scout2,6.61,364.8,0.736,3.1,70.0,0.422,bioisostere,71.9,99.3,70.0,71.9,100,76.7,80.0,224,0,low,0,low,high,low,0,90,[],0,100,90,100,83.0,150
,Cl.N#Cc1cnc(NC(=O)Nc2ccncc2)cn1.OC1CCOCC1,CHEK1,resistant,scout2,6.59,378.8,0.727,3.2,70.0,0.409,bioisostere,72.0,99.3,70.0,72.0,100,75.6,80.0,223,0,low,0,low,high,low,0,90,[],0,100,90,100,83.0,151
CHEMBL385872,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4c3CN(C(=O)[C@H](O)c3ccccc3)C4)cc2)CC1,AURKA,resistant,scout1,6.0,0.0,0.538,2.99,100.0,,database,73.3,99.4,100.0,73.3,70,77.9,85.2,70,0,medium,0,low,low,low,0,85,['dopamine_D2'],1,85,85,85,82.9,152
,NS(=O)(=O)C(=O)c1cccc2[nH]c(-c3ccc(Cl)cc3)nc12,PARP1,resistant,scout2,6.13,335.8,0.749,2.8,70.0,0.452,r_group,73.0,99.4,70.0,73.0,100,80.0,80.7,173,0,medium,0,low,low,low,0,85,[],0,100,85,100,82.9,153
,CN(N)c1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1,PARP1,resistant,scout2,6.23,281.3,0.501,2.6,70.0,0.636,r_group,72.8,99.4,70.0,72.8,100,82.2,80.7,175,0,medium,0,low,low,low,0,85,[],0,100,85,100,82.9,154
,CN(C)Oc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1O,PARP1,resistant,scout2,6.03,312.3,0.638,2.9,70.0,0.548,r_group,73.2,99.4,70.0,73.2,100,78.9,80.8,166,1,medium,0,low,low,low,0,85,[],0,100,85,100,82.9,155
,O=C(c1cccc2[nH]c(-c3ccc(Cl)cc3)nc12)C(F)(F)F,PARP1,resistant,scout2,6.15,324.7,0.699,2.8,70.0,0.486,r_group,73.0,99.4,70.0,73.0,100,80.0,80.7,176,0,medium,0,low,low,low,0,85,[],0,100,85,100,82.9,156
,N#Cc1cnc(NC(=O)Nc2cc(N)ccc2OC2CCOC2)cn1,CHEK1,resistant,scout2,6.06,340.3,0.721,3.1,70.0,0.456,r_group,73.2,99.4,70.0,73.2,100,76.7,80.6,186,1,medium,0,low,low,low,0,85,[],0,100,85,100,82.8,157
,NS(=O)(=O)C(=O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2cccs2)nn1CC1CCCCC1,CHEK2,resistant,scout2,3.69,522.0,0.507,4.2,70.0,0.498,r_group,80.3,99.6,70.0,80.3,100,64.4,83.3,107,0,high,0,low,low,low,0,70,[],0,100,70,100,82.8,158
,CN(c1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1)S(N)(=O)=O,PARP1,resistant,scout2,6.12,345.4,0.649,3.0,70.0,0.626,r_group,73.0,99.4,70.0,73.0,100,77.8,80.6,183,0,medium,0,low,low,low,0,85,[],0,100,85,100,82.8,159
,CN(C)N(C)c1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1,PARP1,resistant,scout2,6.2,309.4,0.725,2.9,70.0,0.646,r_group,72.9,99.4,70.0,72.9,100,78.9,80.6,188,1,medium,0,low,low,low,0,85,[],0,100,85,100,82.8,160
,O=C(O)c1cccc2[nH]c(-c3ccc(Cl)cc3)nc12,PARP1,resistant,scout2,6.41,272.7,0.749,2.4,70.0,0.492,r_group,72.4,99.4,70.0,72.4,100,84.4,80.6,181,0,medium,0,low,low,low,0,85,[],0,100,85,100,82.8,161
,CN(C)c1ccoc1.NC(=O)c1cccc2[nH]cnc12,PARP1,resistant,scout2,6.43,272.3,0.747,2.5,70.0,0.42,bioisostere,72.3,99.4,70.0,72.3,100,83.3,80.6,184,1,medium,0,low,low,low,0,85,[],0,100,85,100,82.7,162
