chembl_id,name,smiles,target_gene,activity_type,activity_nM,mw,logp,lipinski_violations,is_approved,is_clinical,n_net_targets,net_targets
CHEMBL189162,CHEMBL189162,O=C(C(=O)c1ccc2ccccc2c1)c1ccc2ccccc2c1,FOLH1,Ki,85.0,310.35,5.06,1,False,False,1,FOLH1
CHEMBL220320,CHEMBL220320,O=C(NCc1ccccc1)c1cc(-c2n[nH]cc2-c2cccc(Cl)c2)c[nH]1,MAPK1,Ki,86.0,376.85,4.66,0,False,False,1,MAPK1
CHEMBL406237,CHEMBL406237,COC[C@H]1OC(=O)/C(=C/N2CCN(Cc3ccccc3)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,PIK3CA,IC50,87.0,606.72,3.07,1,False,False,2,PIK3CA;MTOR
CHEMBL381421,CHEMBL381421,Oc1cc(-c2[nH]c(-c3ccccc3)nc2-c2ccnnc2)ccc1Cl,BRAF,Kd,87.0,348.79,4.56,0,False,False,1,BRAF
CHEMBL5221093,CHEMBL5221093,Cn1cc(Cc2ccccc2Oc2ccccc2)c(-c2cc(Cl)nc(N)n2)n1,EZH2,IC50,87.1,391.86,4.5,0,False,False,1,EZH2
CHEMBL4580787,CHEMBL4580787,CN(C)C/C=C/C(=O)Nc1cccc(S(=O)(=O)N2CCC(NC(=O)c3n[nH]cc3NC(=O)c3c(Cl)cc(Cl)cc3Cl)CC2)c1,ATR,IC50,88.0,683.02,4.26,1,False,False,1,ATR
CHEMBL315638,CHEMBL315638,O=C(O)c1cccc(Cn2nc(-c3cccs3)c(Cc3cc4c(cc3Cl)OCO4)c2C(=O)O)c1,CHEK2,IC50,89.0,496.93,5.03,1,False,False,1,CHEK2
CHEMBL332551,CHEMBL332551,Nc1nc(C2=C3C(=Nc4ccccc43)C(=O)NCC2)c(O)[nH]1,MAPK1,IC50,89.0,295.3,1.21,0,False,False,1,MAPK1
CHEMBL2112885,CHEMBL2112885,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3OC1C[C@H](NCNC(=O)c2cc(COCC#CCN3C(=O)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)ccc2O)[C@H](O)[C@H](C)O1,AR,IC50,90.0,1070.0,0.0,1,False,False,1,AR
CHEMBL410637,CHEMBL410637,COC[C@H]1OC(=O)/C(=C/N2CCN(C)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,PIK3CA,IC50,90.0,530.62,1.5,1,False,False,2,PIK3CA;MTOR
CHEMBL107260,CHEMBL107260,O=C(CCn1c2c(c(=O)[nH]c1=O)CCCC2)NCC(=O)N1CCN(c2ncccn2)CC1,PARP1,IC50,90.0,441.49,-0.94,0,False,False,1,PARP1
CHEMBL247793,CHEMBL247793,CCNC(=O)Nc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,BRAF,IC50,90.0,469.45,4.41,0,False,False,1,BRAF
CHEMBL541110,CHEMBL541110,COC(=O)c1c(C)[nH]c2c(OC(=O)N3CCN(C)CC3)cc3c(c12)[C@H](CBr)CN3C(=O)/C=C/c1ccc(OC)nn1.Cl,MAP2K1,IC50,90.0,663.96,3.35,1,False,False,1,MAP2K1
CHEMBL202838,CHEMBL202838,COc1cc(NC(=O)CCCc2cccs2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,IC50,91.0,470.94,4.68,0,False,False,1,CHEK1
CHEMBL199296,CHEMBL199296,COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2c[nH]c3ccccc23)ccc1O,CHEK1,IC50,92.0,382.42,5.04,1,False,False,1,CHEK1
CHEMBL451570,CHEMBL451570,Nc1nccc(-c2cc3c([nH]2)[C@H](CCF)CNC3=O)n1,CDK4,IC50,96.0,275.29,1.24,0,False,False,1,CDK4
CHEMBL497995,CHEMBL497995,Nc1nccc(-c2cc3c([nH]2)C(C2CCC2)CNC3=O)n1,CDK4,IC50,96.0,283.34,1.68,0,False,False,1,CDK4
CHEMBL381172,CHEMBL381172,COc1cc(CN2CCOCC2)ccc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,IC50,96.0,368.4,1.83,0,False,False,1,CHEK1
CHEMBL267231,CHEMBL267231,C=CCC1Oc2cccc(OC(F)F)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,AR,Ki,96.3,383.44,6.57,1,False,False,1,AR
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CDK4,Kd,100.0,466.54,4.35,0,False,False,7,CDK4;AKT1;ATR;CHEK1;PARP2;MAPK1;AURKA
CHEMBL211819,CHEMBL211819,O=C1NC(=O)/C(=C/c2ccc(-c3cc(O)ccc3O)o2)S1,PIK3CA,IC50,100.0,303.3,2.68,0,False,False,1,PIK3CA
CHEMBL537877,CHEMBL537877,COc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1.Cl,PIK3CA,IC50,100.0,398.85,3.28,0,False,False,1,PIK3CA
CHEMBL364872,CHEMBL364872,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@@H](O)c1ccc(-c2ccccc2)s1,KRAS,IC50,100.0,363.48,4.46,0,False,False,1,KRAS
CHEMBL212781,CHEMBL212781,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(-c2ccccc2)s1,KRAS,IC50,100.0,363.48,4.46,0,False,False,1,KRAS
CHEMBL373628,CHEMBL373628,C[C@@H](NC(=O)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1)c1ccccc1,MAPK1,Ki,100.0,390.87,5.22,1,False,False,1,MAPK1
CHEMBL191402,CHEMBL191402,CCc1cccc(CC)c1NC(=O)N1Cc2[nH]nc(NC(=O)c3ccc(C(C)(C)C)cc3)c2C1,AURKA,IC50,100.0,459.59,5.63,1,False,False,1,AURKA
CHEMBL90884,CHEMBL90884,CC(C)[C@H](NC(=O)CCc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)CCCc1ccccc1,CD274,Ki,100.0,537.66,2.82,1,False,False,1,CD274
CHEMBL153177,CHEMBL153177,CCCCCC[Se]CC(=O)C(F)(F)F,FOLH1,IC50,100.0,275.17,0.0,0,False,False,1,FOLH1
CHEMBL247424,CHEMBL247424,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCCn2ccnc2)c1,BRAF,IC50,101.0,506.51,4.97,1,False,False,1,BRAF
CHEMBL79280,CHEMBL79280,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1F,MAP2K1,IC50,101.0,0.0,0.0,0,False,False,1,MAP2K1
CHEMBL270039,CHEMBL270039,COC[C@H]1OC(=O)/C(=C/N2CCCCC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,PIK3CA,IC50,104.0,515.6,2.74,1,False,False,1,PIK3CA
CHEMBL192139,CHEMBL192139,O=C(C(=O)c1ccc(Cl)cc1)c1ccc(Cl)cc1,FOLH1,Ki,106.0,279.12,4.06,0,False,False,1,FOLH1
CHEMBL1922219,CHEMBL1922219,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,CDK4,IC50,107.0,369.47,2.99,0,False,False,1,CDK4
CHEMBL4868801,CHEMBL4868801,Cc1c(Cc2cccc(Cl)c2)c(-c2cc(Cl)nc(N)n2)nn1C,EZH2,IC50,107.0,348.24,3.67,0,False,False,1,EZH2
CHEMBL428690,CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,ATR,Kd,110.0,0.0,0.0,0,False,False,1,ATR
CHEMBL202721,CHEMBL202721,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,AURKA,IC50,110.0,513.6,4.74,1,False,False,1,AURKA
CHEMBL205754,CHEMBL205754,COc1cc(NC(=O)c2ccco2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,IC50,111.0,412.79,3.5,0,False,False,1,CHEK1
CHEMBL201263,CHEMBL201263,COc1cc2c(Nc3ncc(CNC(=O)c4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,AURKA,IC50,111.0,580.69,4.38,1,False,False,1,AURKA
CHEMBL3698685,CHEMBL3698685,O=C(c1cnc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)s1)N1CCNCC1,CDK6,IC50,112.0,448.56,3.34,0,False,False,1,CDK6
CHEMBL383670,CHEMBL383670,COc1cc(CN(C)CCN(C)C)ccc1NC(=O)Nc1cnc(C#N)cn1,CHEK1,IC50,112.0,383.46,1.99,0,False,False,1,CHEK1
CHEMBL5219193,CHEMBL5219193,Nc1nc(Cl)cc(-c2nn3ccccc3c2Cc2ccccc2)n1,EZH2,IC50,112.0,335.8,3.62,0,False,False,1,EZH2
CHEMBL174395,CHEMBL174395,CCC(C(=O)NC(CC(=O)O)C(=O)CNC(C)=O)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,CD274,Ki,117.0,520.54,1.87,1,False,False,1,CD274
CHEMBL452602,CHEMBL452602,C[C@@H]1CNC[C@H](C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)C1,CDK4,IC50,120.0,394.57,3.91,0,False,False,1,CDK4
CHEMBL428496,WORTMANNIN,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,PIK3CA,Ki,120.0,428.44,2.54,0,False,False,3,PIK3CA;PIK3CB;MTOR
CHEMBL1766804,CHEMBL1766804,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3cc4ccccc4[nH]3)n2)cc1,ATM,IC50,120.0,364.43,3.28,0,False,False,1,ATM
CHEMBL373252,CHEMBL373252,COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)cc2C)ccc1O,CHEK1,IC50,120.0,360.41,4.51,0,False,False,1,CHEK1
CHEMBL383928,CHEMBL383928,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(-c2ccccc2F)s1,KRAS,IC50,120.0,381.47,4.6,0,False,False,1,KRAS
CHEMBL215923,CHEMBL215923,COc1ccccc1[C@H]1CC(=O)N(C)[C@H]1[C@H](O)c1ccc(-c2ccc(F)cc2)s1,KRAS,IC50,120.0,411.5,4.61,0,False,False,1,KRAS
CHEMBL77475,CHEMBL77475,CC(=O)N(C)[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C=O)CC(=O)O)C(C)C,CD274,Ki,120.0,506.56,-0.41,1,False,False,1,CD274
CHEMBL381075,CHEMBL381075,Nc1cc(/C=C/c2cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c2)ccn1,AKT1,IC50,121.0,385.47,3.66,0,False,False,1,AKT1
CHEMBL247798,CHEMBL247798,CCNC(=O)Nc1ccc(CNc2ncsc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)cn1,BRAF,IC50,122.0,476.47,3.87,0,False,False,2,BRAF;MAPK1
CHEMBL1966204,CHEMBL1966204,O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1ccc(F)cc1,CDK4,Ki,125.89,412.43,4.26,0,False,False,1,CDK4
CHEMBL4864668,CHEMBL4864668,Cc1c(Cc2cccc(F)c2)c(-c2cc(Cl)nc(N)n2)nn1C,EZH2,IC50,126.0,331.78,3.15,0,False,False,1,EZH2
CHEMBL3355072,CHEMBL3355072,C[C@@H]1Cn2ncc(-c3ccc(S(C)(=O)=O)cc3)c2CN1c1ccnc2[nH]ccc12,ATM,IC50,130.0,407.5,3.24,0,False,False,1,ATM
CHEMBL192575,CHEMBL192575,CC(C)(C)c1ccc(C(=O)Nc2n[nH]c3c2CN(C(=O)Cc2ccccc2)C3)cc1,AURKA,IC50,130.0,402.5,4.04,0,False,False,1,AURKA
CHEMBL315175,CHEMBL315175,O=C(O)c1c(Cc2cc3c(cc2Cl)OCO3)c(-c2ccccc2)nn1C1CCCCC1,CHEK2,IC50,131.0,438.91,5.73,1,False,False,1,CHEK2
CHEMBL4857305,CHEMBL4857305,Cn1cc(Cc2ccccc2F)c(-c2cc(Cl)nc(N)n2)n1,EZH2,IC50,132.0,317.75,2.84,0,False,False,1,EZH2
CHEMBL435744,CHEMBL435744,OCc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1Cl,BRAF,Kd,132.0,361.83,4.95,0,False,False,1,BRAF
CHEMBL27372,CHEMBL27372,CCC1CCN(C=O)c2cc3nc(O)cc(C(F)(F)F)c3cc21,AR,EC50,137.0,324.3,3.82,0,False,False,1,AR
CHEMBL435109,CHEMBL435109,COc1cccc(C(=O)C(=O)c2cccc(OC)c2)c1,FOLH1,Ki,139.0,270.28,2.77,0,False,False,1,FOLH1
CHEMBL3216649,CHEMBL3216649,Cl.Cl.Nc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,PIK3CA,IC50,140.0,420.3,2.86,0,False,False,1,PIK3CA
CHEMBL213667,CHEMBL213667,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(-c2ccc(F)cc2)s1,KRAS,IC50,140.0,381.47,4.6,0,False,False,1,KRAS
CHEMBL285957,CHEMBL285957,CN(C)CCN1C(=O)c2cccc3c2c(cc2occc23)C1=O,MAP2K1,IC50,140.0,308.34,2.74,0,False,False,1,MAP2K1
CHEMBL190252,CHEMBL190252,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4c3CN(C(=O)Cc3ccccc3)C4)cc2)CC1,AURKA,IC50,140.0,444.54,2.5,0,False,False,1,AURKA
CHEMBL551440,CHEMBL551440,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,PIK3CB,IC50,141.0,527.63,3.31,1,False,False,2,PIK3CB;MTOR
CHEMBL4849033,CHEMBL4849033,Cn1cc(Cc2cccs2)c(-c2cc(Cl)nc(N)n2)n1,EZH2,IC50,141.0,305.79,2.77,0,False,False,1,EZH2
CHEMBL206183,CHEMBL206183,N[C@H](COc1cncc(/C=C/c2ccncc2)c1)Cc1csc2ccccc12,AKT1,IC50,142.0,387.51,4.81,0,False,False,1,AKT1
CHEMBL395700,CHEMBL395700,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCCO)c1,BRAF,IC50,142.0,456.45,4.06,0,False,False,1,BRAF
CHEMBL381328,CHEMBL381328,N[C@H](COc1cncc(/C=C/c2ccncc2)c1)Cc1ccc2ccccc2c1,AKT1,IC50,146.0,381.48,4.75,0,False,False,1,AKT1
CHEMBL247792,CHEMBL247792,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCc2cnc[nH]2)c1,BRAF,IC50,146.0,492.49,4.65,0,False,False,1,BRAF
CHEMBL381610,CHEMBL381610,N[C@H](COc1cncc(/C=C/c2ccnc(NCc3ccccc3)c2)c1)Cc1c[nH]c2ccccc12,AKT1,IC50,147.0,475.6,5.69,1,False,False,1,AKT1
CHEMBL432406,CHEMBL432406,O=C(Cn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)N1CCN(c2ncccn2)CC1,PARP1,IC50,150.0,445.51,-1.42,0,False,False,1,PARP1
CHEMBL384399,CHEMBL384399,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(-c2ccccn2)s1,KRAS,IC50,150.0,364.47,3.86,0,False,False,1,KRAS
CHEMBL215525,CHEMBL215525,CN(C)c1cccc(-c2ccc([C@@H](O)[C@H]3[C@@H](c4ccccc4)CC(=O)N3C)s2)c1,KRAS,IC50,150.0,406.55,4.53,0,False,False,1,KRAS
CHEMBL538554,CHEMBL538554,COC(=O)c1c(C)[nH]c2c(OC(=O)N3CCN(C)CC3)cc3c(c12)[C@H](CBr)CN3C(=O)/C=C/c1ccc(OC)cn1.Cl,MAP2K1,IC50,150.0,662.97,3.95,1,False,False,1,MAP2K1
CHEMBL220574,CHEMBL220574,O=C(N[C@@H](CO)c1ccc(F)c(Cl)c1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,Ki,150.0,459.31,4.98,0,False,False,1,MAPK1
CHEMBL376055,CHEMBL376055,CN(CCCc1ccccc1)S(=O)(=O)c1cc(C(=O)N2CCc3ccc(S(=O)(=O)NCCc4ccccc4)cc3C2)c(O)c(O)c1O,MCL1,Ki,150.0,679.82,3.78,1,False,False,1,MCL1
CHEMBL259034,CHEMBL259034,O=C(c1ccc(Oc2ccccc2)cc1)c1cc(C(=O)c2cccc3ccccc23)c(O)c(O)c1O,MCL1,Ki,150.0,476.48,6.21,1,False,False,1,MCL1
CHEMBL397739,CHEMBL397739,O=C(C(=O)c1ccc(F)c(F)c1)c1ccc(F)c(F)c1,FOLH1,Ki,150.0,282.19,3.31,0,False,False,1,FOLH1
CHEMBL4240977,CHEMBL4240977,CC(C)(C)c1ccc2c(c1)CCCN2S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,EC50,152.0,412.56,4.25,0,False,False,1,MDM2
CHEMBL373345,CHEMBL373345,O=C(C(=O)c1ccccn1)c1ccccn1,FOLH1,Ki,152.0,212.21,1.54,0,False,False,1,FOLH1
CHEMBL806,CHEMBL806,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,AR,IC50,154.0,0.0,0.0,0,False,False,1,AR
CHEMBL247797,CHEMBL247797,CNC(=O)Nc1ccc(CNc2c(C(=O)Nc3ccc(SC(F)(F)F)cc3)cnn2C)cn1,BRAF,IC50,154.0,479.49,4.04,0,False,False,2,BRAF;MAPK1
CHEMBL512092,CHEMBL512092,CC1(C)Cc2nc(N3CCOc4ccc(-c5cn[nH]c5)cc43)sc2C(=O)N1,PIK3CB,IC50,156.0,381.46,3.13,0,False,False,1,PIK3CB
CHEMBL247591,CHEMBL247591,COCCCNc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,BRAF,IC50,156.0,470.48,4.72,0,False,False,1,BRAF
CHEMBL27945,CHEMBL27945,CCC1CCN(C)c2cc3nc(O)cc(C(F)(F)F)c3cc21,AR,EC50,158.0,310.32,4.29,0,False,False,1,AR
CHEMBL4243377,CHEMBL4243377,CCCN(c1ccccc1)S(=O)(=O)c1ccc(N2CCCC2=O)cc1,MDM2,EC50,158.0,358.46,3.42,0,False,False,1,MDM2
CHEMBL424850,CHEMBL424850,COc1cc2c(Nc3ncc(CC(=O)NCCC(C)C)s3)ncnc2cc1OCCCN1CCOCC1,AURKA,IC50,158.0,528.68,3.64,1,False,False,1,AURKA
CHEMBL1980407,CHEMBL1980407,NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccc[nH]2)C(=O)N3)c1)Cc1ccccc1,CDK4,Ki,158.49,436.52,4.52,0,False,False,1,CDK4
CHEMBL388480,CHEMBL388480,c1ccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)cc1,PIK3CA,IC50,160.0,332.36,3.27,0,False,False,1,PIK3CA
CHEMBL1204095,CHEMBL1204095,COc1ccc(O)c(C(=O)c2ccc(/C=C/[C@@H]3CCCNC[C@H]3NC(=O)c3ccncc3)cc2)c1F.Cl,AKT1,IC50,160.0,526.01,3.98,1,False,False,1,AKT1
CHEMBL388978,STAUROSPORINE,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,ATR,Kd,160.0,466.54,4.35,0,False,False,1,ATR
CHEMBL384404,CHEMBL384404,CN1C(=O)C[C@H](c2ccccc2)[C@@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccccc2)s1,KRAS,IC50,160.0,427.55,3.63,0,False,False,1,KRAS
CHEMBL221109,CHEMBL221109,O=C(NCc1ccncc1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,Ki,160.0,377.84,4.05,0,False,False,1,MAPK1
CHEMBL427170,CHEMBL427170,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4c3CN(C(=O)c3ccco3)C4)cc2)CC1,AURKA,IC50,160.0,420.47,2.16,0,False,False,1,AURKA
CHEMBL204087,CHEMBL204087,CC(C)C(=O)N1Cc2n[nH]c(NC(=O)c3ccc4c(c3)OCO4)c2C1,AURKA,IC50,160.0,342.36,1.89,0,False,False,1,AURKA
CHEMBL112370,CHEMBL112370,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)c1ncc(-c2c(Cl)cccc2Cl)o1,CD274,Ki,160.0,633.49,4.25,1,False,False,1,CD274
CHEMBL422198,CHEMBL422198,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1CCc2ccc(NC(=O)c3cc(C)on3)c(=O)n21,MAP2K1,EC50,162.0,511.54,1.01,1,False,False,1,MAP2K1
CHEMBL382914,CHEMBL382914,CCNc1cc(/C=C/c2cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c2)ccn1,AKT1,IC50,163.0,413.53,4.51,0,False,False,1,AKT1
CHEMBL247423,CHEMBL247423,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCOCCO)c1,BRAF,IC50,165.0,486.48,3.69,0,False,False,1,BRAF
CHEMBL192410,CHEMBL192410,O=C(C(=O)c1ccc(F)cc1)c1ccc(F)cc1,FOLH1,Ki,167.0,246.21,3.03,0,False,False,1,FOLH1
CHEMBL3216005,CHEMBL3216005,Cl.Cl.c1cc(OCCN2CCCCC2)cc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,PIK3CA,IC50,170.0,532.47,4.14,1,False,False,1,PIK3CA
CHEMBL541133,CHEMBL541133,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)c1nc(-c2cnc3ccc(Cl)cn23)cs1.Cl,PIK3CB,IC50,170.0,471.35,4.16,0,False,False,1,PIK3CB
CHEMBL539574,CHEMBL539574,COC(=O)c1c(C)[nH]c2c(OC(=O)N3CCN(C)CC3)cc3c(c12)[C@H](CBr)CN3C(=O)/C=C/c1cnc(OC)nc1.Cl,MAP2K1,IC50,170.0,663.96,3.35,1,False,False,1,MAP2K1
CHEMBL220272,CHEMBL220272,O=C(NOCc1ccccc1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,MAPK1,Ki,170.0,392.85,4.59,0,False,False,1,MAPK1
CHEMBL270553,CHEMBL270553,COC[C@H]1OC(=O)/C(=C/N2CCC(c3ccccc3)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,PIK3CA,IC50,172.0,591.7,4.13,1,False,False,1,PIK3CA
CHEMBL202787,CHEMBL202787,CNc1cc(/C=C/c2cncc(OC[C@@H](N)Cc3c[nH]c4ccccc34)c2)ccn1,AKT1,IC50,176.0,399.5,4.12,0,False,False,1,AKT1
CHEMBL315788,CHEMBL315788,COc1ccc(-c2nn(CC3CCCCC3)c(C(=O)O)c2Cc2cc3c(cc2Cl)OCO3)cc1,CHEK2,IC50,178.0,482.96,5.81,1,False,False,1,CHEK2
CHEMBL379218,CHEMBL379218,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,CDK4,Kd,180.0,358.45,3.88,0,False,False,3,CDK4;ATR;MAPK1
CHEMBL51483,CHEMBL51483,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,MCL1,Ki,180.0,0.0,0.0,0,False,False,1,MCL1
CHEMBL242932,CHEMBL242932,O=C(C(=O)c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,FOLH1,Ki,180.0,346.23,4.79,0,False,False,1,FOLH1
CHEMBL378528,CHEMBL378528,O=C1NC(=O)/C(=C/c2ccc(-c3ccccn3)o2)S1,PIK3CA,IC50,185.0,272.29,2.67,0,False,False,1,PIK3CA
CHEMBL574738,CHEMBL574738,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,CDK4,Kd,190.0,0.0,0.0,0,False,False,2,CDK4;ATR
CHEMBL211173,CHEMBL211173,O=C1NC(=O)/C(=C/c2ccc(-c3ccc(O)cc3O)o2)S1,PIK3CA,IC50,190.0,303.3,2.68,0,False,False,1,PIK3CA
CHEMBL207496,CHEMBL207496,N[C@H](COc1cncc2nc(-c3ccncc3)ccc12)Cc1c[nH]c2ccccc12,AKT1,IC50,190.0,395.47,4.12,0,False,False,1,AKT1
CHEMBL334603,CHEMBL334603,NC(=O)c1cccc2[nH]c(-c3ccccc3C(F)(F)F)nc12,PARP1,Ki,190.0,305.26,3.35,0,False,False,1,PARP1
CHEMBL190983,CHEMBL190983,CN1C(=O)C[C@H](c2ccc(N)cc2)[C@@H]1[C@@H](O)c1ccc(-c2ccccc2)s1,KRAS,IC50,190.0,378.5,4.05,0,False,False,1,KRAS
CHEMBL385543,CHEMBL385543,COc1ccccc1[C@H]1CC(=O)N(C)[C@H]1[C@H](O)c1ccc(S(=O)(=O)c2ccc(Cl)cc2)s1,KRAS,IC50,190.0,492.02,4.29,0,False,False,1,KRAS
CHEMBL247619,CHEMBL247619,CNC(=O)Nc1ccc(CNc2c(C(=O)Nc3ccc4c(c3)OC(F)(F)C(F)(F)O4)cnn2C)cn1,BRAF,IC50,191.0,509.42,3.39,1,False,False,2,BRAF;MAPK1
CHEMBL247434,CHEMBL247434,CNC(=O)c1cc(CNc2ncsc2C(=O)Nc2ccc3c(c2)OC(F)(F)C(F)(F)O3)ccn1,BRAF,IC50,192.0,497.43,3.72,0,False,False,1,BRAF
CHEMBL273832,CHEMBL273832,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CC[C@H](O)[C@@]2(C)C[C@H]1OC(C)=O,MTOR,IC50,193.0,430.45,2.33,0,False,False,1,MTOR
CHEMBL4854762,CHEMBL4854762,Cc1c(Cc2ccccc2)c(-c2cc(Cl)nc(N)n2)nn1C,EZH2,IC50,195.0,313.79,3.01,0,False,False,1,EZH2
CHEMBL203329,CHEMBL203329,N[C@H](CCc1cnc(Cl)c(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12,AKT1,IC50,198.0,402.93,5.28,1,False,False,1,AKT1
CHEMBL247435,CHEMBL247435,CNC(=O)c1cc(CNc2c(C(=O)Nc3ccc4c(c3)OC(F)(F)O4)cnn2C)ccn1,BRAF,IC50,199.0,444.4,2.36,0,False,False,1,BRAF
CHEMBL260876,THIOUREA,NC(N)=S,ATM,IC50,200.0,76.12,-0.81,0,False,False,1,ATM
CHEMBL322268,CHEMBL322268,O=C(CCn1c2c(c(=O)[nH]c1=O)CCCC2)NCC(=O)N1CCN(c2ccccc2)CC1,PARP1,IC50,200.0,439.52,0.27,0,False,False,1,PARP1
